,rgrowth,xenzyme,rGco2,rMco2,rXco2,jEX,jDE,jDEco2,jD,jED,jV,jE,dreserve,response,isolate,ontology,turnover,pc1,pc2
13,0.087685867676854,0.0003377410124422,0.0004767182830338,9.500448248641834e-06,1.836183182390776e-06,2.6069697872190194e-06,0.0011730183630628,0.0003910061210209,0.0015640244840838,2.003439158660541e-06,0.0011347884918787,2.003439158660541e-06,0.0923044651840164,negative,Geodermatophilaceae bacterium URHA0031,Amino acids,0.0011367919310373605,0.011594461731955724,0.048735636725457804
14,0.0753009303987286,0.0001952543050205,0.0004348087808914,4.726804857701538e-06,1.1274533512436074e-06,1.943081417919577e-06,0.0011933278638136,0.0003977759546045,0.0015911038184181,2.210033689382621e-06,0.0011969678583367,2.210033689382621e-06,0.0843208212642239,negative,Geodermatophilaceae bacterium URHB0048,Amino acids,0.0011991778920260826,-0.015878418484793027,0.07880908149355184
15,0.0948755913218459,0.0002829779668834,0.0005031696654323,7.305700506752603e-06,1.5007646006490352e-06,2.130750357121617e-06,0.0012305597046382,0.0004101865682127,0.001640746272851,2.019978925456226e-06,0.0011154137425653,2.019978925456226e-06,0.0916326365914673,negative,Geodermatophilaceae bacterium URHB0062,Amino acids,0.0011174337214907562,0.00378036793178614,0.08067919960997562
16,0.1133144106270198,0.0004139101635203,0.0004733594570816,4.137418398074468e-06,1.72906772581191e-06,3.372596092126287e-06,0.0013924301362143,0.0004641433787381,0.0018565735149524,2.3090648574908585e-06,0.0014164968107971,2.3090648574908585e-06,0.0984221866568805,undefined,Intrasporangiaceae bacterium URHB0013,Amino acids,0.001418805875654591,0.025338047841178758,0.12588921540700013
17,0.0632209450872119,0.0001269657771643,0.0003774416424486,4.1340696184829226e-07,7.580109946407862e-07,1.7232437668645604e-06,0.0012381171979921,0.000412705732664,0.0016508229306562,2.7094683921827696e-06,0.0013941245078131,2.7094683921827696e-06,0.0805194406682998,undefined,Lysobacter sp. URHA0019,Amino acids,0.0013968339762052827,-0.025592941007836576,0.10525904795927847
18,0.05275413039514,0.0001441686405504,0.0003058554041859,7.509258985465358e-06,8.358541311596924e-07,3.1098508261414687e-06,0.0014587392990601,0.00048624643302,0.0019449857320801,2.7766016348235943e-06,0.0015509005464686,2.7766016348235943e-06,0.048710015397153,undefined,Marmoricola sp. URHB0036,Amino acids,0.0015536771481034237,-0.06136522688062587,0.1313099016607254
19,0.0616615104198441,0.0001485146923652,0.0003283673243517,5.274335652366851e-05,7.90888381209784e-07,2.1982960517090864e-06,0.001320893547795,0.000440297849265,0.00176119139706,2.731617287157937e-06,0.0012260680510825,2.731617287157937e-06,0.068997084896294,positive,Mesorhizobium sp. URHA0056,Amino acids,0.001228799668369658,-0.07219142602551072,0.07348271553998785
20,0.055992206588994,0.0001562167511893,0.000330296833146,4.00086021571844e-05,9.215192853704412e-07,2.561388249887921e-06,0.0013097968753234,0.0004365989584411,0.0017463958337646,2.79329457459702e-06,0.001229354407302,2.79329457459702e-06,0.0649592257656928,positive,Mesorhizobium sp. URHB0007,Amino acids,0.001232147701876597,-0.06724975609996336,0.07221245564088215
21,0.0555926146930876,0.00014610998649,0.0002520300428776,0.0001293923131587,6.623920526718023e-07,2.4644736389265864e-06,0.0013888251264479,0.0004629417088159,0.0018517668352638,2.993827433242119e-06,0.0012264786704426,2.993827433242119e-06,0.0611675538453998,positive,Mesorhizobium sp. URHC0008,Amino acids,0.001229472497875842,-0.12018678947749643,0.026569048784468627
22,0.1350385673853581,0.0004167187255879,0.0005192003404632,1.7140482380856377e-06,1.6022126744372485e-06,3.125161683314008e-06,0.0014864800969364,0.0004954933656454,0.0019819734625819,2.479691237226153e-06,0.0015514530153716,2.479691237226153e-06,0.1086413810086875,undefined,Microbacterium sp. URHA0036,Amino acids,0.0015539327066088262,0.044110724254191366,0.17018906311680881
23,0.0627523375988198,0.000375162468472,0.0003773028569144,9.026804072457903e-05,2.2556908089468286e-06,2.958834481250756e-06,0.0010326235770123,0.0003442078590041,0.0013768314360164,2.022338749448465e-06,0.0007952753837476,2.022338749448465e-06,0.0849389215125105,negative,Micromonosporaceae bacterium URHE0070,Amino acids,0.0007972977224970485,-0.0413114952985822,-0.08427810779382228
24,0.0524121789118795,8.892113635035562e-05,0.0003527079400114,0.0001049186061962,5.983950958868581e-07,9.294221702072478e-07,0.0010806773692476,0.0003602257897492,0.0014409031589968,2.159726730742622e-06,0.0008207832598243,2.159726730742622e-06,0.0673187901469348,positive,Mycobacterium sp. URHB0044,Amino acids,0.0008229429865550426,-0.10827239440516138,-0.03176685014913908
25,0.0652971686613935,9.037629021791974e-05,0.0003973825656183,5.552743825268714e-05,5.500079530874842e-07,9.478975180422852e-07,0.001166238572871,0.000388746190957,0.001554984763828,2.208648213945981e-06,0.0010560987839294,2.208648213945981e-06,0.0752053601566204,positive,Mycobacterium sp. URHD0025,Amino acids,0.001058307432143346,-0.06845184770692003,0.043515772107798216
27,0.0619737055546285,0.0001894941455623,0.0003792976783773,4.332272065981258e-06,1.1597610443762171e-06,2.636572562803977e-06,0.0012511574496862,0.0004170524832287,0.001668209932915,2.6204848015354e-06,0.0013374158184005,2.6204848015354e-06,0.0745898522564875,undefined,Nocardioides sp. URHA0032,Amino acids,0.0013400363032020353,-0.02489749595753362,0.08483812498924304
28,0.0763625966391504,0.0007636259663915,0.0004873990703915,4.283981456388931e-05,4.873990703915147e-06,3.4535461169238115e-06,0.0009555545130949,0.0003185181710316,0.0012740726841265,1.555618248948699e-06,0.0004717202358746,1.555618248948699e-06,0.0881360730874981,negative,Paenibacillus sp. URHA0014,Amino acids,0.0004732758541235487,0.044715562978784575,-0.16638527095820843
29,0.1713810749094395,0.0002612355982005,0.0007207978762563,3.719536005990801e-05,1.098709787442884e-06,1.7065066911346923e-06,0.001846233943449,0.000615411314483,0.002461645257932,3.572488929820609e-06,0.0014768216960408,3.572488929820609e-06,0.1250058265418272,positive,Pseudomonas sp. URHB0015,Amino acids,0.0014803941849706205,0.04870083316541815,0.2846576517149432
30,0.049755769337596,9.240822833341203e-05,0.0001653487942811,0.0003286089752692,3.070918074428275e-07,1.1425554716734378e-06,0.001317576279027,0.000439192093009,0.001756768372036,3.391553707832284e-06,0.0010653552547021,3.391553707832284e-06,0.0683933899011233,positive,Rhodospirillales bacterium URHD0017,Amino acids,0.0010687468084099323,-0.2059832664876137,-0.13940738671807956
31,0.0580095339021046,0.0001217067632667,0.0003757568960542,6.0608130358085525e-05,7.883558532139225e-07,1.1192891377155515e-06,0.0009991088871736,0.0003330362957245,0.0013321451828982,2.6712494564464742e-06,0.000917214692529,2.6712494564464742e-06,0.1118775736212375,undefined,Rhodospirillales bacterium URHD0088,Amino acids,0.0009198859419854465,-0.040167361005804175,0.011213228171684138
32,0.0452144222120806,0.0001899180558515,0.0002672878185616,7.265485507339722e-05,1.1227121871849275e-06,4.177125281407609e-06,0.0013665300018345,0.0004555100006115,0.001822040002446,3.2358532339466075e-06,0.0013427496967591,3.2358532339466075e-06,0.0554783865351971,negative,Solirubrobacter sp. URHD0082,Amino acids,0.0013459855499930466,-0.0845130867203259,0.04416283499848077
33,0.0517694329070599,0.0001726057946597,0.000277048867815,6.275102499510104e-05,9.237157392595292e-07,3.4367457762882094e-06,0.0014050671273182,0.000468355709106,0.0018734228364243,2.9172889070380044e-06,0.0012802051598126,2.9172889070380044e-06,0.0539861229058074,negative,Solirubrobacterales bacterium URHD0059,Amino acids,0.0012831224487196379,-0.09199458012926497,0.07016731193619792
36,0.3186756497401099,0.0005602495435739,0.0013479130469701,4.6830001543240174e-08,2.3697062199709765e-06,2.560188673695018e-06,0.001888643413088,0.0006295478043626,0.0025181912174506,5.781852222795757e-06,0.0018658035298734,5.781852222795757e-06,0.2750746655478632,undefined,Staphylococcus sp. URHA0057,Amino acids,0.0018715853820961959,0.34461532872938944,0.42252080213429183
37,0.061374631869092,0.0003451273879895,0.0003278184744807,0.0001413416510983,1.8434185328160424e-06,1.88617442729578e-06,0.0009200235300376,0.0003066745100125,0.0012266980400501,1.779979357851316e-06,0.0006704970688002,1.779979357851316e-06,0.0916541966695368,positive,Streptomyces sp. URHA0041,Amino acids,0.0006722770481580513,-0.07440775823523221,-0.1381849057481828
40,0.0435030470438468,0.0001430427925348,0.0007136817721881,6.271817856338576e-06,2.346663983608905e-06,1.846340474138587e-06,0.0012931318120931,0.0002548160292706,0.0015479478413637,2.133055985728133e-06,0.000746462128298,2.133055985728133e-06,0.0449824229122068,negative,Bacillus sp. URHB0009,Organic acids,0.0007485951842837282,0.016047200979938087,-0.11816783345357013
68,0.0758432692862268,0.0001156076412284,0.0008315644900271,3.261083644125795e-05,1.2675509656438211e-06,1.9687493721701908e-06,0.0021944603296277,0.0004324258844754,0.0026268862141031,3.965132146328557e-06,0.0012953480446704,3.965132146328557e-06,0.0530503370347524,positive,Pseudomonas sp. URHB0015,Organic acids,0.0012993131768167284,0.02229836929268512,0.06805717133480706
75,0.0843707183330736,0.000148328422569,0.0010963294355848,5.2741625881409746e-08,1.927408217082317e-06,2.0823377367939283e-06,0.0022790973365477,0.0004491038950471,0.0027282012315949,4.701327312962107e-06,0.0021003373542707,4.701327312962107e-06,0.065917633218536,undefined,Staphylococcus sp. URHA0057,Organic acids,0.002105038681583662,0.15534961295410296,0.10404042679697116
79,0.0428502024492305,0.0001408961678671,0.000722562773136,6.876501334440106e-06,2.375865689292178e-06,1.8693161926451589e-06,0.0013092233680828,0.0002579869252023,0.0015672102932851,2.1595993530216088e-06,0.000818286332142,2.1595993530216088e-06,0.0442940815364466,negative,Bacillus sp. URHB0009,Organic acids,0.0008204459314950216,0.02194087930759691,-0.11720245112335102
107,0.0755270013752487,0.0001151255551114,0.0008294120700367,3.179140767558345e-05,1.264270039065133e-06,1.963653464930952e-06,0.0021887793772612,0.0004313064334566,0.0026200858107179,3.954867455358132e-06,0.0012628938617219,3.954867455358132e-06,0.0528222197883934,positive,Pseudomonas sp. URHB0015,Organic acids,0.0012668487291772582,0.01989449294867905,0.06755797593541601
114,0.0853229310270686,0.0001500024655265,0.001092605476032,4.88446802654208e-08,1.920861288750994e-06,2.0752645512572195e-06,0.0022767692880757,0.000448645145164,0.0027254144332398,4.685348589567873e-06,0.0019457713771261,4.685348589567873e-06,0.0666857832352649,undefined,Staphylococcus sp. URHA0057,Organic acids,0.001950456725715668,0.1450299141292639,0.104069300152863
117,0.0596823506078194,0.0004606146474804,0.0002996323487983,9.75674065535482e-05,2.31249351458059e-06,8.603785754803283e-06,0.0015582968178115,0.0003895742044528,0.0019478710222644,3.994677148062777e-06,0.0014279292700925,3.994677148062777e-06,0.0821477876900408,positive,Acidobacteriaceae bacterium URHE0068,Amino acids,0.0014319239472405628,-0.020259833916417124,-0.05693829287714847
118,0.1335789299044578,0.0004392221799566,0.0007504982276938,9.395683204108486e-06,2.46772052940589e-06,1.941587003563157e-06,0.0012821762026295,0.0003205440506573,0.0016027202532869,2.242763261428307e-06,0.0011171467003478,2.242763261428307e-06,0.1440166853620699,negative,Bacillus sp. URHB0009,Amino acids,0.0011193894636092284,0.12272961082955774,0.014957760669779368
119,0.1012364552104458,0.0002337203182853,0.0005378519150669,1.0065162696241527e-05,1.2417159462814518e-06,1.9286226399690643e-06,0.0013799712071111,0.0003449928017777,0.0017249640088889,2.377017589916037e-06,0.001302826246418,2.377017589916037e-06,0.1046212538829841,undefined,Blastococcus sp. URHD0036,Amino acids,0.001305203264007916,0.0320913786414921,0.044975731648593226
120,0.0596542179874327,8.734963113215776e-05,0.0002922860408856,0.000129911423623,4.279844530325843e-07,1.592344591265532e-06,0.001565380911264,0.000391345227816,0.00195672613908,3.70011536351202e-06,0.0013952671162032,3.70011536351202e-06,0.073906627247866,positive,Bradyrhizobium sp. URHA0002,Amino acids,0.001398967231566712,-0.09032639462582899,-0.013859155045743551
121,0.0613781187394124,0.0001168705252134,0.0002843596612888,0.0001646801246615,5.414513127298157e-07,2.0145055811018046e-06,0.0015757334644927,0.0003939333661231,0.0019696668306158,3.602144086765831e-06,0.0014102895078747,3.602144086765831e-06,0.0731175722657825,positive,Bradyrhizobium sp. URHA0013,Amino acids,0.001413891651961466,-0.09903987384036551,-0.045375986909203796
122,0.0717017528629608,0.000120895609675,0.0003063708567028,0.0001110989791838,5.165688428643049e-07,1.921928698864783e-06,0.0015997018332752,0.0003999254583188,0.0019996272915941,3.5208093351852613e-06,0.0014648377708797,3.5208093351852613e-06,0.0818540622385111,positive,Bradyrhizobium sp. URHD0069,Amino acids,0.0014683585802148852,-0.06984151576285874,0.012530187732415835
123,0.097133928925079,0.0001736171451446,0.0004922619014939,0.0001100784803528,8.798687229751901e-07,1.1541412972855844e-06,0.0013192814766889,0.0003298203691722,0.0016491018458611,2.192375599991106e-06,0.0010078913211941,2.192375599991106e-06,0.1007868879011314,positive,Burkholderia sp. URHA0054,Amino acids,0.0010100836967940911,-0.03610687583618984,-0.04056154813231054
124,0.0582564782550361,0.0004216800822237,0.0003601881295642,2.8351812560619376e-05,2.6071634372704217e-06,9.70012477898756e-06,0.00175249042979,0.0004381226074475,0.0021906130372375,3.027950041000321e-06,0.001611397642766,3.027950041000321e-06,0.0464432436496293,positive,Caulobacter sp. URHA0033,Amino acids,0.0016144255928070004,-0.00415847817589167,0.0024601794526931974
125,0.0829326792285339,0.000446358738611,0.0005516686553989,2.328193587367103e-06,2.9691808759312903e-06,4.611706466872005e-06,0.0014115716647136,0.0003528929161784,0.0017644645808921,2.3741962950773767e-06,0.0014263003002126,2.3741962950773767e-06,0.08108595330774,undefined,Cellulomonas sp. URHD0024,Amino acids,0.0014286744965076772,0.07053773071500559,-0.029425685069911445
126,0.0651355157308671,0.000297719804291,0.0004522400070422,3.99050984343147e-06,2.067087438833528e-06,4.699266329536483e-06,0.0014931943235596,0.0003732985808899,0.0018664929044495,2.7549960452337e-06,0.001486962230528,2.7549960452337e-06,0.0658100565863404,undefined,Cellulomonas sp. URHE0023,Amino acids,0.0014897172265732337,0.018901047118019345,0.0068693210172498615
127,0.0494195137703753,0.0001053977970073,0.000414530616446,9.137976911345596e-06,8.840761560004746e-07,2.00983723987191e-06,0.0013729910300456,0.0003432477575114,0.0017162387875571,3.2904920223452423e-06,0.0013446076204276,3.2904920223452423e-06,0.0698200802258824,positive,Comamonadaceae bacterium URHA0028,Amino acids,0.0013478981124499451,-0.023025703966711077,0.025653091029271106
128,0.0500252823969355,0.0001231949367329,0.0003161640363387,4.8474058708566766e-05,7.786024703457253e-07,2.8968422184873285e-06,0.0015626350735642,0.000390658768391,0.0019532938419553,3.6933301540453783e-06,0.0014659290499695,3.6933301540453783e-06,0.0613525942037429,positive,Dongia sp. URHE0060,Amino acids,0.0014696223801235453,-0.0581018798073172,0.028553040849456462
129,0.0590271061343555,0.0004244263816917,0.0005030773742798,1.1903002834817146e-05,3.617309464410417e-06,5.618374274509798e-06,0.0013187642662503,0.0003296910665625,0.0016484553328129,2.3749179765164664e-06,0.0011102720863665,2.3749179765164664e-06,0.0654702102135131,undefined,Flavobacterium sp. URHB0058,Amino acids,0.0011126470043430164,0.04571332003332998,-0.09826568198351573
130,0.0840991622917102,0.000323926043848,0.0005427228924446,9.869630651612168e-06,2.090414157106186e-06,2.967920958330044e-06,0.0013325653154028,0.0003331413288507,0.0016657066442535,2.2665399523672217e-06,0.0011786900731191,2.2665399523672217e-06,0.0883446233400316,negative,Geodermatophilaceae bacterium URHA0031,Amino acids,0.0011809566130714672,0.035247725878868486,-0.012433539163211837
131,0.0797355426509941,0.0002067531952569,0.0004973085856687,5.386563298285225e-06,1.2895145088029866e-06,2.2223816865052576e-06,0.001360796529912,0.000340199132478,0.0017009956623901,2.526995743040643e-06,0.0013631942103366,2.526995743040643e-06,0.0895722688236098,negative,Geodermatophilaceae bacterium URHB0048,Amino acids,0.0013657212060796406,0.02025790741391994,0.029093969950816177
132,0.098685571028746,0.0002943416938052,0.0005748293254415,8.20076337212445e-06,1.7144982344997054e-06,2.434204354143711e-06,0.0014021000527736,0.0003505250131934,0.0017526250659671,2.3064730441608947e-06,0.0012514864693172,2.3064730441608947e-06,0.095529946590521,negative,Geodermatophilaceae bacterium URHB0062,Amino acids,0.0012537929423613607,0.03986166152302652,0.026041351696937887
133,0.1218055570003928,0.000444926269631,0.0005441298682147,4.582087743206555e-06,1.987574938463957e-06,3.876821809928849e-06,0.0015863891774426,0.0003965972943606,0.0019829864718033,2.65373069705292e-06,0.0015679469620576,2.65373069705292e-06,0.1063099302399313,undefined,Intrasporangiaceae bacterium URHB0013,Amino acids,0.001570600692754653,0.0677577327686878,0.06635391390609333
134,0.0661313154131488,0.000132810634905,0.0004314455244257,4.544547102114438e-07,8.664662674250243e-07,1.9698033473065325e-06,0.0014123621437591,0.0003530905359397,0.0017654526796989,3.0972942378321177e-06,0.0015317281291852,3.0972942378321177e-06,0.0844430606594715,undefined,Lysobacter sp. URHA0019,Amino acids,0.0015348254234230322,0.005153391523897708,0.05498095055761283
135,0.0568013089053097,0.0001552289351569,0.0003494550846706,8.186990890276877e-06,9.550051173824138e-07,3.553159986348882e-06,0.0016660948315461,0.0004165237078865,0.0020826185394326,3.171363315262154e-06,0.0016899979412261,3.171363315262154e-06,0.0526000960965511,undefined,Marmoricola sp. URHB0036,Amino acids,0.0016931693045413622,-0.031056799663245788,0.07101470641425006
136,0.0599142608918169,0.0001443063584406,0.0003758637965699,5.714355866792989e-05,9.052859026440848e-07,2.516267115223324e-06,0.0015063670268421,0.0003765917567105,0.0018829587835527,3.1152309163942178e-06,0.0013278348124427,3.1152309163942178e-06,0.0669570808638773,positive,Mesorhizobium sp. URHA0056,Amino acids,0.0013309500433590943,-0.050474944625019155,0.010665271425284107
137,0.0554133824176106,0.0001546018473112,0.0003761828538416,4.328279247213893e-05,1.0495400495936214e-06,2.9172254921775486e-06,0.001493443858973,0.0003733609647432,0.0018668048237163,3.184907656659939e-06,0.0013294449182937,3.184907656659939e-06,0.0642594858099789,positive,Mesorhizobium sp. URHB0007,Amino acids,0.0013326298259503599,-0.04416402660703473,0.011222834454231018
138,0.0561658052684078,0.0001476164611842,0.0002910721898229,0.0001491609123233,7.650036602425725e-07,2.846246942042196e-06,0.0015880378104857,0.0003970094526214,0.0019850472631071,3.4232510809121066e-06,0.0014128564991676,3.4232510809121066e-06,0.0618239289580178,positive,Mesorhizobium sp. URHC0008,Amino acids,0.001416279750248512,-0.09676074532226456,-0.048085739665662736
139,0.1398613988905699,0.0004316016159909,0.0005930349866271,1.8802794468538516e-06,1.830060764426595e-06,3.569585904774551e-06,0.0016923900906206,0.0004230975226551,0.0021154876132758,2.832223337501365e-06,0.0017011129836908,2.832223337501365e-06,0.1128219566308722,undefined,Microbacterium sp. URHA0036,Amino acids,0.0017039452070283015,0.08369204771633072,0.10496355383209761
140,0.0600155745403052,0.0003588008344048,0.0004351286217145,0.0001024235070467,2.601399948937277e-06,3.4123080334903336e-06,0.001177993468448,0.000294498367112,0.00147249183556,2.307119319904432e-06,0.0009019901825375,2.307119319904432e-06,0.0810925241768967,negative,Micromonosporaceae bacterium URHE0070,Amino acids,0.0009042973018574044,-0.01679385315202802,-0.15171918150974154
141,0.0510017602692225,8.652825685100022e-05,0.0004064402791796,0.0001254216289738,6.895559817112485e-07,1.071012482232365e-06,0.0012378236761262,0.0003094559190315,0.0015472795951578,2.4737848697926814e-06,0.0009805848286746,2.4737848697926814e-06,0.0654426508160885,positive,Mycobacterium sp. URHB0044,Amino acids,0.0009830586135443926,-0.0884576998985771,-0.09517597040329558
142,0.0642212316239025,8.888711082546033e-05,0.0004551546089376,6.164021043556574e-05,6.29968892597507e-07,1.0857042091572118e-06,0.0013296816912949,0.0003324204228237,0.0016621021141186,2.518115787705531e-06,0.0011718735189635,2.518115787705531e-06,0.0739067294444197,positive,Mycobacterium sp. URHD0025,Amino acids,0.0011743916347512055,-0.04575387883757692,-0.0119850514572587
144,0.0622588505390394,0.0001903660202501,0.000432073183282,4.668676431168561e-06,1.321130275391832e-06,3.003425449473733e-06,0.001425600876502,0.0003564002191255,0.0017820010956275,2.9845152958282865e-06,0.0014406970922527,2.9845152958282865e-06,0.0749476239063525,undefined,Nocardioides sp. URHA0032,Amino acids,0.0014436816075485282,0.0018860728774941285,0.028253165694653366
145,0.0771026740924632,0.0007710267409246,0.0005760729294178,5.536912738463253e-05,5.760729294178164e-06,4.08185930034236e-06,0.0011199355685929,0.0002799838921482,0.0013999194607412,1.8232251038849464e-06,0.0006094580609239,1.8232251038849464e-06,0.0890144975979085,negative,Paenibacillus sp. URHA0014,Amino acids,0.000611281286027785,0.0932594513291932,-0.24104765537346096
146,0.1910377113023245,0.0002911981431864,0.0008221130436146,4.175589136784248e-05,1.253144157548361e-06,1.9463728404474547e-06,0.002102797562078,0.0005256993905195,0.0026284969525975,4.151890918594958e-06,0.0016572159260425,4.151890918594958e-06,0.1404211035940558,positive,Pseudomonas sp. URHB0015,Amino acids,0.0016613678169610949,0.10272931070159268,0.21415485738673884
147,0.0497614409930157,9.241876193858043e-05,0.0001974547706583,0.0003848380182009,3.667201969828887e-07,1.3644068564543742e-06,0.0015111386441595,0.0003777846610398,0.0018889233051993,3.889863861624926e-06,0.0012467189099965,3.889863861624926e-06,0.068403651536397,positive,Rhodospirillales bacterium URHD0017,Amino acids,0.001250608773858125,-0.19717642918057357,-0.23895414034214352
148,0.0566194997967415,0.0001187904055508,0.0004313396703874,6.605878492056566e-05,9.049711593961594e-07,1.2848568124769291e-06,0.0011397224787414,0.0002849306196853,0.0014246530984268,3.0482912250887216e-06,0.0009993719280912,3.0482912250887216e-06,0.109030381891713,undefined,Rhodospirillales bacterium URHD0088,Amino acids,0.0010024202193162888,-0.021056275992708817,-0.039563875303911575
149,0.0455723902034608,0.0001914216598268,0.0003063471130645,7.857968226566806e-05,1.2867763267228962e-06,4.787536812393823e-06,0.0015487651701819,0.0003871912925454,0.0019359564627274,3.667299077970237e-06,0.0014516380832648,3.667299077970237e-06,0.0559342332187199,negative,Solirubrobacter sp. URHD0082,Amino acids,0.0014553053823427703,-0.06030552079561871,-0.024049443957688474
150,0.0515224989813539,0.0001717824859216,0.0003190640623961,7.484277480359459e-05,1.0637996776226756e-06,3.957937375644618e-06,0.0016113099638476,0.0004028274909619,0.0020141374548095,3.345516391965792e-06,0.0015254762445707,3.345516391965792e-06,0.0537165037021032,negative,Solirubrobacterales bacterium URHD0059,Amino acids,0.0015288217609626658,-0.061685064473405,9.318139902591034e-05
153,0.3682993968211125,0.0006474908551559,0.0016597898935437,5.099831516241569e-08,2.9180030888614554e-06,3.152558910024583e-06,0.002152787301038,0.0005381968252595,0.0026909841262975,8.285902960838578e-06,0.0020312271371655,8.285902960838578e-06,0.325252402334101,undefined,Staphylococcus sp. URHA0057,Amino acids,0.0020395130401263386,0.47311879166810755,0.3744281469353373
