rgrowth,xenzyme,rGco2,rMco2,rXco2,jEX,jDE,jDEco2,jD,jED,jV,jE,dreserve,response,isolate,ontology
0.0468471002282267,9.991156900453431e-5,0.0003622184229734914,7.906424410585845e-6,7.72509094166392e-7,1.756203393856148e-6,0.0012005028930686557,0.00040016763102288525,0.001600670524091541,2.876642192893607e-6,0.0011642331241659123,2.876642192893607e-6,0.06601625078516961,positive,Comamonadaceae bacterium URHA0028,Amino acids
0.049179112939235756,0.00012111111455721856,0.0002754682754675204,4.241091641543186e-5,6.783829124418676e-7,2.5239686950766996e-6,0.0013652536917917488,0.0004550845639305829,0.0018203382557223317,3.2268169188294993e-6,0.0012834854469576519,3.2268169188294993e-6,0.060270409019043944,positive,Dongia sp. URHE0060,Amino acids
0.061231561151123486,0.00044027721578547183,0.00044341885839584453,1.0931489694304438e-5,3.18834301675669e-6,4.952107238792308e-6,0.0011574822380287886,0.0003858274126762629,0.0015433096507050516,2.0844314883715283e-6,0.0010199896009711342,2.0844314883715283e-6,0.0680094675640853,undefined,Flavobacterium sp. URHB0058,Amino acids
0.08768588639981681,0.0003377410845577748,0.00047671828499254383,9.500436647100585e-6,1.8361831899351193e-6,2.6069697979303016e-6,0.001173018364989213,0.000391006121663071,0.001564024486652284,2.0034391775677737e-6,0.0011347871115872303,2.0034391775677737e-6,0.09230448595311835,negative,Geodermatophilaceae bacterium URHA0031,Amino acids
0.07530092133847685,0.0001952542815274619,0.00043480878319115073,4.726789988814928e-6,1.1274533572066302e-6,1.9430814281963995e-6,0.001193327866939595,0.0003977759556465317,0.0015911038225861268,2.2100337010453156e-6,0.0011969641096325754,2.2100337010453156e-6,0.08432081057970416,negative,Geodermatophilaceae bacterium URHB0048,Amino acids
0.09487558264311477,0.00028297794099806854,0.0005031696654023813,7.305721751833663e-6,1.5007646005595944e-6,2.1307503569946313e-6,0.0012305597046065497,0.00041018656820218327,0.001640746272808733,2.0199789253363625e-6,0.0011154169742237589,2.0199789253363625e-6,0.09163262776115323,negative,Geodermatophilaceae bacterium URHB0062,Amino acids
0.11331441839849679,0.00041391019190770704,0.00047335947438705093,4.137414754339264e-6,1.7290677890244081e-6,3.3725962154240747e-6,0.001392430140012528,0.0004641433800041761,0.0018565735200167044,2.309064941671515e-6,0.0014164955688542266,2.309064941671515e-6,0.09842219383859725,undefined,Intrasporangiaceae bacterium URHB0013,Amino acids
0.06322101756116882,0.00012696592271283392,0.00037744165038468703,4.134109473947244e-7,7.580110105785628e-7,1.723243803097115e-6,0.001238117209037559,0.00041270573634585297,0.0016508229453834119,2.709468449175386e-6,0.0013941378756480102,2.709468449175386e-6,0.08051953812315622,undefined,Lysobacter sp. URHA0019,Amino acids
0.05275409559157068,0.00014416854543787728,0.0003058554262184844,7.509256511938022e-6,8.358541913710028e-7,3.1098510501616484e-6,0.0014587394031880816,0.0004862464677293605,0.001944985870917442,2.776601834817642e-6,0.001550900038426905,2.776601834817642e-6,0.048709982059973914,undefined,Marmoricola sp. URHB0036,Amino acids
0.061661514929054306,0.00014851470322590628,0.00032836732824661997,5.2743346779972454e-5,7.908883905908029e-7,2.198296077783887e-6,0.0013208935633154822,0.00044029785443849405,0.0017611914177539762,2.7316173195305857e-6,0.0012260678256418057,2.7316173195305857e-6,0.06899709019020565,positive,Mesorhizobium sp. URHA0056,Amino acids
0.055992203134694746,0.00015621674155192285,0.00033029683372653475,4.000861043593525e-5,9.215192869898815e-7,2.5613882543892003e-6,0.0013097968775499782,0.00043659895918332604,0.0017463958367333042,2.7932945794975018e-6,0.0012293546604756672,2.7932945794975018e-6,0.06495922157532769,positive,Mesorhizobium sp. URHB0007,Amino acids
0.05559261423385163,0.0001461099852831191,0.00025203004373597284,0.00012939230635868542,6.623920549277535e-7,2.4644736473200028e-6,0.0013888251311596493,0.00046294171038654974,0.001851766841546199,2.993827443424009e-6,0.0012264786061749145,2.993827443424009e-6,0.06116755331818873,positive,Mesorhizobium sp. URHC0008,Amino acids
0.13503834948519694,0.000416718053164621,0.0005191997239446469,1.7140484856081576e-6,1.6022107719077206e-6,3.1251579723757054e-6,0.001486480055839819,0.0004954933519466064,0.0019819734077864254,2.479688294470047e-6,0.0015514532383331748,2.479688294470047e-6,0.10864119315494479,undefined,Microbacterium sp. URHA0036,Amino acids
0.06275233567062304,0.0003751624569444098,0.00037730285657604755,9.026720445345535e-5,2.255690806923695e-6,2.9588344785969713e-6,0.0010326235760955889,0.0003442078586985296,0.0013768314347941185,2.0223387476431108e-6,0.0007952680380705665,2.0223387476431108e-6,0.08493891878502084,negative,Micromonosporaceae bacterium URHE0070,Amino acids
0.052412186504098915,8.892114923111713e-5,0.0003527079497250651,0.00010491805182059447,5.98395112366684e-7,9.294221958035732e-7,0.0010806774256287342,0.00036022580854291143,0.0014409032341716457,2.159726843442757e-6,0.0008207789363736596,2.159726843442757e-6,0.06731880025717459,positive,Mycobacterium sp. URHB0044,Amino acids
0.06529716422240323,9.037628407401667e-5,0.00039738256573025686,5.552733120664669e-5,5.500079532424371e-7,9.478975183093353e-7,0.0011662385731890065,0.00038874619106300215,0.0015549847642520086,2.208648214567058e-6,0.0010560967549419088,2.208648214567058e-6,0.07520535480992778,positive,Mycobacterium sp. URHD0025,Amino acids
0.03658768395534523,0.00010697148057741836,0.0004182249507600028,3.6132569945396754e-6,1.2227650772270165e-6,1.401162495868468e-6,0.0009057916995515404,0.0003019305665171801,0.0012077222660687205,2.1783872717047368e-6,0.000894694498153432,2.1783872717047368e-6,0.06673040536856473,undefined,Nocardioides sp. URHA0020,Amino acids
0.06197370112098733,0.00018949413200579961,0.00037929767932745254,4.332275187941921e-6,1.1597610472812225e-6,2.6365725694081456e-6,0.0012511574516587513,0.0004170524838862504,0.0016682099355450016,2.620484808091271e-6,0.0013374167774284577,2.620484808091271e-6,0.07458984664469219,undefined,Nocardioides sp. URHA0032,Amino acids
0.07636259932319078,0.0007636259932319078,0.0004873987515358867,4.283956912670049e-5,4.8739875153588675e-6,3.453543857619921e-6,0.0009555538888125887,0.00031851796293752956,0.0012740718517501182,1.5556172326057645e-6,0.00047171753691261406,1.5556172326057645e-6,0.08813607629038614,negative,Paenibacillus sp. URHA0014,Amino acids
0.17138102609525085,0.00026123552379321016,0.0007207980568110024,3.719521839092706e-5,1.098710062661763e-6,1.7065071186023131e-6,0.001846233941679631,0.0006154113138932104,0.0024616452555728417,3.572488717332083e-6,0.0014768160883824254,3.572488717332083e-6,0.12500578821518893,positive,Pseudomonas sp. URHB0015,Amino acids
0.0497560400968049,9.240873119728353e-5,0.0001653488408700985,0.000328609641317799,3.0709189396944257e-7,1.1425557936014577e-6,0.0013175769073536553,0.0004391923024512184,0.0017567692098048736,3.3915553257745734e-6,0.0010653574048686317,3.3915553257745734e-6,0.06839377733233913,positive,Rhodospirillales bacterium URHD0017,Amino acids
0.058009534914048394,0.00012170676538989788,0.0003757568970064198,6.060812231114195e-5,7.883558552116786e-7,1.1192891405519186e-6,0.0009991088889029066,0.0003330362963009689,0.0013321451852038755,2.6712494630271914e-6,0.0009172145711980312,2.6712494630271914e-6,0.11187757569723897,undefined,Rhodospirillales bacterium URHD0088,Amino acids
0.04521440566031679,0.0001899179863277299,0.00026728776456218803,7.265480106258265e-5,1.122711960366294e-6,4.1771244375138125e-6,0.0013665297292184645,0.00045550990973948816,0.0018220396389579526,3.2358525815801316e-6,0.0013427487038385486,3.2358525815801316e-6,0.05547836540035391,negative,Solirubrobacter sp. URHD0082,Amino acids
0.05176944443181157,0.0001726058330846819,0.0002770488567597952,6.275088926535067e-5,9.237157023998949e-7,3.436745639149491e-6,0.0014050670713418897,0.0004683556904472966,0.0018734227617891864,2.917288790723908e-6,0.0012802024042464857,2.917288790723908e-6,0.05398613540406859,negative,Solirubrobacterales bacterium URHD0059,Amino acids
0.02469659976869735,0.00010058440162975407,0.00028191193855478535,2.2956542325301825e-7,1.148171971744787e-6,4.2718501013196786e-6,0.0013383654491068598,0.00044612181636895324,0.001784487265475813,3.2245042011302424e-6,0.0015281539731321007,3.2245042011302424e-6,0.03026515505977453,positive,Sphingomonas sp. URHD0007,Amino acids
0.03593614561444304,7.388225835532003e-5,0.00028471353337444186,1.555337346897651e-7,5.853515581696744e-7,2.1778393608362428e-6,0.0013489103353936834,0.0004496367784645611,0.0017985471138582444,3.3919862269913437e-6,0.0015142994489096247,3.3919862269913437e-6,0.04677385608308151,positive,Sphingomonas sp. URHD0057,Amino acids
0.318675694022812,0.0005602496214254165,0.0013479133560525944,4.682999708217516e-8,2.3697067633550703e-6,2.5601892607575796e-6,0.0018886434156078712,0.0006295478052026237,0.002518191220810495,5.781853550131015e-6,0.0018658033527747379,5.781853550131015e-6,0.27507470922259825,undefined,Staphylococcus sp. URHA0057,Amino acids
0.0613746358935153,0.0003451274106200173,0.00032781847067709535,0.0001413429819585061,1.843418511427031e-6,1.8861744054106757e-6,0.0009200235170878874,0.0003066745056959625,0.00122669802278385,1.779979332579283e-6,0.0006705033663141609,1.779979332579283e-6,0.09165420292726581,positive,Streptomyces sp. URHA0041,Amino acids
0.03552572371409414,7.46980157761343e-5,0.0003708734557226263,4.6624267587103306e-5,7.798155350605106e-7,8.935880667284797e-7,0.0008743106130065491,0.000291436871002183,0.001165747484008732,2.500050493581471e-6,0.000712952381280842,2.500050493581471e-6,0.07953597470151283,positive,Variovorax sp. URHB0020,Amino acids
0.010683381620013838,8.245188081042735e-5,2.5038204025039356e-7,1.1556105067796712e-8,1.9323909670251253e-9,7.1895889739680825e-9,1.0875791429038503e-7,2.1431117548934064e-8,1.301890318393191e-7,3.13751395235581e-9,1.7009626154277724e-7,3.13751395235581e-9,0.014169045335992071,positive,Acidobacteriaceae bacterium URHE0068,Organic acids
0.0435031489280564,0.00014304312754134904,0.0007136837237828028,6.271865894977616e-6,2.346670400666306e-6,1.8463455230390203e-6,0.0012931353482003964,0.00025481672607263793,0.0015479520742730343,2.1330618186185206e-6,0.0007464678320951283,2.1330618186185206e-6,0.04498253030124526,negative,Bacillus sp. URHB0009,Organic acids
0.0051862173846947334,1.1973200516830359e-5,2.714162277038225e-7,6.027263187454036e-10,6.266071544571078e-10,9.732408994759334e-10,1.9516852697737506e-7,3.845862317970374e-8,2.336271501570788e-7,1.193843306664949e-9,7.837340189464785e-8,1.193843306664949e-9,0.005067047495569648,undefined,Blastococcus sp. URHD0036,Organic acids
0.02273580312557993,3.3291258917033244e-5,0.0002910486932055876,0.00011669189795055916,4.261726471439193e-7,1.585603647086844e-6,0.001550445958509478,0.00030552065849081796,0.001855966617000296,3.6644725275556606e-6,0.001253987849415814,3.6644725275556606e-6,0.027330350173092426,positive,Bradyrhizobium sp. URHA0002,Organic acids
0.02032017866614854,3.86918009531336e-5,0.000279295400700624,0.00014361798632841593,5.318084170705017e-7,1.9786285471617946e-6,0.0014679884298754936,0.0002892721215408431,0.001757260551416337,3.3552929592053316e-6,0.0012307990254846251,3.3552929592053316e-6,0.02349228627050341,positive,Bradyrhizobium sp. URHA0013,Organic acids
0.022143031048212563,3.733514358768224e-5,0.00030091208393998194,9.926072775281288e-5,5.073648606058745e-7,1.8876846713925984e-6,0.0015667681725484914,0.0003087370063769587,0.00187550517892545,3.4436746674549633e-6,0.0013095598101924668,3.4436746674549633e-6,0.024316488218418888,positive,Bradyrhizobium sp. URHD0069,Organic acids
0.023351978539773655,4.173931696598821e-5,0.00043226256293138986,7.000977923423478e-5,7.726259295756659e-7,1.0134687930054806e-6,0.0011159686736320431,0.00021990542924240996,0.0013358741028744532,1.8527992253172824e-6,0.0006418141458160093,1.8527992253172824e-6,0.023364071377299466,positive,Burkholderia sp. URHA0054,Organic acids
0.031758266647867,0.00022987706934033528,0.00037207566065075733,2.7742145936163954e-5,2.6932094056527367e-6,1.0020264520940646e-5,0.0018087904029222995,0.0003564283114414108,0.0021652187143637106,3.125206111862965e-6,0.0015769392705197462,3.125206111862965e-6,0.02491987710812901,positive,Caulobacter sp. URHA0033,Organic acids
0.00941925878616091,5.069616114602525e-5,8.30798522610296e-8,6.000950046646345e-11,4.47150850595727e-10,6.945108956061294e-10,5.4600924725309193e-8,1.0759298242372161e-8,6.536022296768135e-8,3.5925571297899536e-10,3.6942979264962684e-8,3.5925571297899536e-10,0.008844849481705571,undefined,Cellulomonas sp. URHD0024,Organic acids
0.0054879906459873295,2.5084371908952852e-5,4.423803127408631e-8,1.1148543494416584e-10,2.0220209919826277e-10,4.596813364896638e-10,3.9150916282288735e-8,7.714821440524668e-9,4.6865737722813405e-8,2.695630556314259e-10,4.17699743723321e-8,2.695630556314259e-10,0.0053273739111039005,undefined,Cellulomonas sp. URHE0023,Organic acids
0.03630090783853104,7.741953377620877e-5,0.0004444564700854664,9.209080859057095e-6,9.478995084886759e-7,2.1549316977798886e-6,0.0014719307703851521,0.00029004897316981817,0.0017619797435549705,3.526982112096012e-6,0.0013550264431731575,3.526982112096012e-6,0.05063712293246482,positive,Comamonadaceae bacterium URHA0028,Organic acids
0.009880427204147422,2.4332068625846844e-5,2.1004012958844346e-7,5.52743767052717e-9,5.172560600600844e-10,1.924485536097935e-9,3.019254467821549e-7,5.949543794786477e-8,3.614208847300197e-7,2.3955543251508283e-9,1.681274367322903e-7,2.3955543251508283e-9,0.011753306817506623,positive,Dongia sp. URHE0060,Organic acids
0.039303779559769346,0.000282608483421032,0.000537330204265144,1.230741054692093e-5,3.8635997816128805e-6,6.0009102991008585e-6,0.001400767799827451,0.00027602606736931354,0.0016767938671967647,2.522472914637405e-6,0.0011478398166511162,2.522472914637405e-6,0.04302882557044892,undefined,Flavobacterium sp. URHB0058,Organic acids
0.015773096053864292,6.0753477974503516e-5,0.0004786076402985418,7.928021325652527e-6,1.8434604489828658e-6,2.617301879529339e-6,0.0011752667363595065,0.00023159031453124713,0.0014068570508907537,1.997995957644981e-6,0.000947477682253818,1.997995957644981e-6,0.015912213965046013,negative,Geodermatophilaceae bacterium URHA0031,Organic acids
0.006455261479136082,1.673840664598317e-5,7.509182970021879e-7,2.2786955433836384e-10,1.947121097070407e-9,3.355717394412365e-9,2.1577901853125565e-7,4.251999076030268e-8,2.5829900929155836e-7,3.813998503469161e-9,5.795796408229702e-8,3.813998503469161e-9,0.006899799739656815,negative,Geodermatophilaceae bacterium URHB0048,Organic acids
0.01778700434126199,5.3051899390673195e-5,0.000498518654607591,6.6360120950903945e-6,1.4868923963358761e-6,2.1110549270178255e-6,0.001220407760149254,0.0002404855070644018,0.0014608932672136557,1.9997217152866023e-6,0.0010135107564975578,1.9997217152866023e-6,0.016470878830659907,negative,Geodermatophilaceae bacterium URHB0062,Organic acids
0.019431360898540573,7.097806644745185e-5,0.0004976669783230766,3.6852256956216544e-6,1.8178572278368236e-6,3.545782557341495e-6,0.0014802327956761835,0.0002916849155384008,0.0017719177112145844,2.4269894227961235e-6,0.00126233477462928,2.4269894227961235e-6,0.01601917277095708,undefined,Intrasporangiaceae bacterium URHB0013,Organic acids
0.021232768773612413,4.264148511183986e-5,0.00044587284369122814,4.170132857960507e-7,8.954404594497219e-7,2.0356725710506525e-6,0.0014648223233353886,0.00028864822946019625,0.001753470552795585,3.200975328451155e-6,0.001406219831860376,3.200975328451155e-6,0.026076395772525372,undefined,Lysobacter sp. URHA0019,Organic acids
0.005530565054082243,1.5114153893749914e-5,2.4664573498321735e-7,3.5200661904487476e-10,6.740435306916406e-10,2.507823736981962e-9,1.7963784148343327e-7,3.539824869010564e-8,2.1503609017353892e-7,2.2669364163188356e-9,7.312202894841589e-8,2.2669364163188356e-9,0.004945471008155955,undefined,Marmoricola sp. URHB0036,Organic acids
0.005706202036146531,1.3743660092043112e-5,1.1194554126979692e-6,8.132084529111649e-9,2.6962618187821285e-9,7.494334031733007e-9,5.538169438010652e-7,1.091315156293075e-7,6.629484594303726e-7,8.94099221872534e-9,1.8992690279764144e-7,8.94099221872534e-9,0.006185696829123573,positive,Mesorhizobium sp. URHA0056,Organic acids
0.009399356125001899,2.622395091333835e-5,3.221170360557868e-7,5.282321888766013e-9,8.986978713794914e-10,2.49795550076347e-9,3.4370818098832176e-7,6.772886807688844e-8,4.114370490652102e-7,2.6489895565508463e-9,1.630829081361316e-7,2.6489895565508463e-9,0.010561781546943233,positive,Mesorhizobium sp. URHB0007,Organic acids
0.006333550277512633,1.6646005060034958e-5,1.8559671547512359e-7,2.2846690868025745e-8,4.877902171068086e-10,1.8148559097849532e-9,1.783194995460838e-7,3.513846491976236e-8,2.1345796446584616e-7,1.9685667351274594e-9,2.1759084830793002e-7,1.9685667351274594e-9,0.006886339157207934,positive,Mesorhizobium sp. URHC0008,Organic acids
0.015201840804436269,4.691172195671434e-5,2.8660371969678885e-6,5.372035548260116e-10,8.844372325128054e-9,1.725120138196457e-8,3.4901231663581596e-6,6.877406607740757e-7,4.177863827132235e-6,3.681725427721555e-8,4.886007219432285e-7,3.681725427721555e-8,0.011501126021377085,undefined,Microbacterium sp. URHA0036,Organic acids
0.00811373881577971,4.850767954057444e-5,4.824079050916187e-7,1.9893242836364626e-8,2.8840573500485994e-9,3.78307536626117e-9,2.5337921597074494e-7,4.9929237769557473e-8,3.0330845374030244e-7,2.260941025833966e-9,1.7578735265122656e-7,2.260941025833966e-9,0.010756583969397538,negative,Micromonosporaceae bacterium URHE0070,Organic acids
0.009527233291573099,1.6163655626414007e-5,9.955308267183356e-6,4.2472941973785694e-8,1.6889916470070467e-8,2.6233274517343496e-8,2.009984609270179e-6,3.9607431527055096e-7,2.4060589245407304e-6,6.035442062864157e-8,3.3330157274214347e-7,6.035442062864157e-8,0.012052176453662524,positive,Mycobacterium sp. URHB0044,Organic acids
0.009728145209968155,1.3464499193484416e-5,6.9176717117498285e-6,1.3490829661291347e-8,9.574588287210644e-9,1.6501085889352805e-8,1.4763807486077646e-6,2.909258565396516e-7,1.767306605147416e-6,4.244896425351511e-8,2.5760006775705423e-7,4.244896425351511e-8,0.010853839840452692,positive,Mycobacterium sp. URHD0025,Organic acids
0.00776531985387475,2.270348030063949e-5,1.622363912005788e-6,2.01154810625723e-10,4.743308428990557e-9,5.435341588353557e-9,2.8646192334687616e-7,5.644829797074723e-8,3.4291022131762343e-7,8.827257592021884e-9,4.9985263653124376e-8,8.827257592021884e-9,0.013784897235462371,undefined,Nocardioides sp. URHA0020,Organic acids
0.005968208543347295,1.8248716424783673e-5,5.0881074360921276e-8,1.3296484109218196e-10,1.5557671798110802e-10,3.536843283615409e-10,3.3151527957400635e-8,6.532621531200494e-9,3.968414948860113e-8,3.516501334600148e-10,4.1259057287019345e-8,3.516501334600148e-10,0.0068687447947426775,undefined,Nocardioides sp. URHA0032,Organic acids
0.01627890558911281,0.0001627890558911281,0.00036981622808486797,2.484702408685613e-5,3.69816228084868e-6,2.6203935872343453e-6,0.0007154822351172009,0.00014098821207650185,0.0008564704471937028,1.1647826494918232e-6,0.0002737440168640929,1.1647826494918232e-6,0.018385406936893424,negative,Paenibacillus sp. URHA0014,Organic acids
0.07584324389406116,0.00011560760252321942,0.0008315645619894638,3.2611085823442845e-5,1.2675510753358054e-6,1.968749542542847e-6,0.0021944605195490167,0.0004324259219000825,0.002626886441449099,3.965132489509552e-6,0.0012953579209263046,3.965132489509552e-6,0.05305031871747051,positive,Pseudomonas sp. URHB0015,Organic acids
0.0271509594095438,5.042575142522267e-5,0.00020154576548331662,0.00034376948882985453,3.7431814168215006e-7,1.3926755144882733e-6,0.0015051715314987483,0.00029659917839846417,0.0018017707098972125,3.874416970283298e-6,0.0011142874832628547,3.874416970283298e-6,0.03681064569926883,positive,Rhodospirillales bacterium URHD0017,Organic acids
0.006575007158029984,1.3794677975007563e-5,3.3433923017445805e-6,1.2013544566138082e-8,7.0145961879841666e-9,9.959159035432574e-9,8.283306399901337e-7,1.6322537473102081e-7,9.915560147211544e-7,2.213542782048752e-8,1.8247793966064024e-7,2.213542782048752e-8,0.012142685669813538,undefined,Rhodospirillales bacterium URHD0088,Organic acids
0.01366169033959796,5.7384381841087474e-5,2.6592079854171444e-7,8.814385511703571e-9,1.1169701745306656e-9,4.155761741848622e-9,1.805917679972988e-7,3.558622315968871e-8,2.161779911569875e-7,3.0469900762788862e-9,1.6376744309318385e-7,3.0469900762788862e-9,0.016359417302062477,negative,Solirubrobacter sp. URHD0082,Organic acids
0.008542424616932316,2.8481517114034573e-5,1.622165523114806e-7,6.970186289449727e-9,5.408503695404288e-10,2.0122697320411723e-9,1.0771469672050125e-7,2.1225547972548128e-8,1.2894024469304937e-7,1.6290756877312706e-9,1.4290248327878824e-7,1.6290756877312706e-9,0.008710326651967422,negative,Solirubrobacterales bacterium URHD0059,Organic acids
0.010983227934490815,4.473253079779044e-5,3.195670693811169e-7,6.614817254549971e-12,1.3015339259380643e-9,4.842443440716017e-9,2.442671209979041e-7,4.8133668410268395e-8,2.924007894081725e-7,7.216600814000371e-9,4.430018927624273e-8,7.216600814000371e-9,0.013284670701697891,positive,Sphingomonas sp. URHD0007,Organic acids
0.02195644941528358,4.514095879034751e-5,0.00034549904696897627,1.732161850965382e-7,7.103224180898114e-7,2.642801747786505e-6,0.00163722288103413,0.00032262034672311585,0.001959843227757246,4.116784478806558e-6,0.001685303321460242,4.116784478806558e-6,0.02817504936375727,positive,Sphingomonas sp. URHD0057,Organic acids
0.08437141860785424,0.00014832965369110325,0.0010963364369250281,5.2749021396979065e-8,1.9274205258282692e-6,2.0823510349452805e-6,0.00227910130975908,0.00044910467798199176,0.0027282059877410717,4.701357355011591e-6,0.0021006306810944443,4.701357355011591e-6,0.06591819792985834,undefined,Staphylococcus sp. URHA0057,Organic acids
0.005120358109670535,2.8793261419975508e-5,1.9039525870517928e-6,5.412320741555353e-8,1.0706478608729257e-8,1.0954802611930583e-8,9.742987715412128e-7,1.919888923663163e-7,1.166287663907529e-6,7.964419463672429e-9,2.5739483810197454e-7,7.964419463672429e-9,0.007712185694362001,positive,Streptomyces sp. URHA0041,Organic acids
0.02715329901801185,5.709377167781258e-5,0.00045506985256124583,5.340461259306174e-5,9.56850740028051e-7,1.0964521280831295e-6,0.0010626735373886473,0.00020940344106921778,0.001272076978457865,3.0386007710874294e-6,0.0008163047847525132,3.0386007710874294e-6,0.060236028093825805,positive,Variovorax sp. URHB0020,Organic acids
0.010683323036132317,8.245142867351117e-5,2.503806166712578e-7,1.1556048742351245e-8,1.932379980168959e-9,7.189548096639789e-9,1.0875257060702206e-7,2.1430064557921473e-8,1.3018263516494351e-7,3.137496202904958e-9,1.7009543247958637e-7,3.137496202904958e-9,0.014168968035339027,positive,Acidobacteriaceae bacterium URHE0068,Organic acids
0.04285020628938518,0.000140896180494019,0.0007225629040866781,6.876502732202409e-6,2.3758661198720657e-6,1.8693165314227082e-6,0.0013092236053558993,0.00025798697195779233,0.0015672105773136917,2.1595997444039894e-6,0.0008182864981007188,2.1595997444039894e-6,0.04429408558188071,negative,Bacillus sp. URHB0009,Organic acids
0.0051860086140369304,1.197271853685101e-5,2.7138807066974586e-7,6.027258306892583e-10,6.265421495045669e-10,9.731399343368808e-10,1.951589935097476e-7,3.8456744577427246e-8,2.3361573808717488e-7,1.193719485887669e-9,7.837333843199696e-8,1.193719485887669e-9,0.0050668434271675805,undefined,Blastococcus sp. URHD0036,Organic acids
0.022742608361661,3.330122359147731e-5,0.00028931872000841015,0.00011503184309206365,4.236395065590606e-7,1.5761789292480684e-6,0.001541229100870794,0.00030370444529129826,0.0018449335461620923,3.6426887390430354e-6,0.001236235408205443,3.6426887390430354e-6,0.027338638302644477,positive,Bradyrhizobium sp. URHA0002,Organic acids
0.02029616106252396,3.864606885825012e-5,0.00028096450928667493,0.00014566734097693396,5.349865789479972e-7,1.9904531095727356e-6,0.0014780200133930825,0.00029124887925057055,0.001769268892643653,3.3782213540644036e-6,0.0012482761999742231,3.3782213540644036e-6,0.023464332185383543,positive,Bradyrhizobium sp. URHA0013,Organic acids
0.022113453169677288,3.7285272621971675e-5,0.00029942604402335515,9.924620166197414e-5,5.048592635381791e-7,1.8783624310393213e-6,0.0015590305862300381,0.00030721228863096517,0.0018662428748610032,3.4266679656137684e-6,0.001309369138398248,3.4266679656137684e-6,0.02428361642023885,positive,Bradyrhizobium sp. URHD0069,Organic acids
