,rgrowth,xenzyme,rGco2,rMco2,rXco2,jEX,jDE,jDEco2,jD,jED,jV,jE,dreserve,response,isolate,ontology,turnover,pc1,pc2
70,0.0065750071580299,1.3794677975007565e-05,3.3433923017445805e-06,1.2013544566138082e-08,7.0145961879841666e-09,9.959159035432574e-09,8.283306399901337e-07,1.6322537473102081e-07,9.915560147211544e-07,2.2135427820487523e-08,1.8247793966064027e-07,2.2135427820487523e-08,0.0121426856698135,undefined,Rhodospirillales bacterium URHD0088,Organic acids,2.046133674811278e-07,-0.23789378638945316,-0.0010236655288731085
71,0.0136616903395979,5.7384381841087474e-05,2.6592079854171444e-07,8.814385511703571e-09,1.1169701745306656e-09,4.155761741848622e-09,1.805917679972988e-07,3.558622315968871e-08,2.161779911569875e-07,3.0469900762788862e-09,1.6376744309318385e-07,3.0469900762788862e-09,0.0163594173020624,negative,Solirubrobacter sp. URHD0082,Organic acids,1.6681443316946274e-07,-0.2235125857686863,0.00311636887978524
72,0.0085424246169323,2.8481517114034573e-05,1.622165523114806e-07,6.970186289449727e-09,5.408503695404287e-10,2.0122697320411723e-09,1.0771469672050125e-07,2.1225547972548128e-08,1.2894024469304937e-07,1.6290756877312704e-09,1.4290248327878827e-07,1.6290756877312704e-09,0.0087103266519674,negative,Solirubrobacterales bacterium URHD0059,Organic acids,1.4453155896651954e-07,-0.2525106590884616,-0.0031307099130052883
73,0.0109832279344908,4.473253079779044e-05,3.195670693811169e-07,6.614817254549971e-12,1.3015339259380643e-09,4.842443440716017e-09,2.442671209979041e-07,4.81336684102684e-08,2.924007894081725e-07,7.216600814000371e-09,4.430018927624273e-08,7.216600814000371e-09,0.0132846707016978,positive,Sphingomonas sp. URHD0007,Organic acids,5.1516790090243105e-08,-0.23511711637579225,0.0005579760733711633
74,0.0219564494152835,4.514095879034751e-05,0.0003454990469689,1.732161850965382e-07,7.103224180898114e-07,2.642801747786505e-06,0.0016372228810341,0.0003226203467231,0.0019598432277572,4.116784478806558e-06,0.0016853033214602,4.116784478806558e-06,0.0281750493637572,positive,Sphingomonas sp. URHD0057,Organic acids,0.0016894201059390066,0.3331273016727191,-0.04187032708955349
76,0.0051203581096705,2.8793261419975508e-05,1.9039525870517928e-06,5.4123207415553534e-08,1.0706478608729256e-08,1.0954802611930584e-08,9.742987715412128e-07,1.919888923663163e-07,1.166287663907529e-06,7.964419463672429e-09,2.5739483810197454e-07,7.964419463672429e-09,0.007712185694362,positive,Streptomyces sp. URHA0041,Organic acids,2.6535925756564695e-07,-0.25483799070506497,-0.004619795464172441
77,0.0271532990180118,5.709377167781258e-05,0.0004550698525612,5.340461259306174e-05,9.56850740028051e-07,1.0964521280831295e-06,0.0010626735373886,0.0002094034410692,0.0012720769784578,3.038600771087429e-06,0.0008163047847525,3.038600771087429e-06,0.0602360280938258,positive,Variovorax sp. URHB0020,Organic acids,0.0008193433855235874,0.39173583539737633,0.04303269998141626
78,0.0106833230361323,8.245142867351117e-05,2.503806166712578e-07,1.1556048742351244e-08,1.932379980168959e-09,7.189548096639789e-09,1.0875257060702207e-07,2.1430064557921476e-08,1.3018263516494354e-07,3.1374962029049582e-09,1.7009543247958637e-07,3.1374962029049582e-09,0.014168968035339,positive,Acidobacteriaceae bacterium URHE0068,Organic acids,1.7323292868249132e-07,-0.2317429606196285,0.0012770410507964816
80,0.0051860086140369,1.197271853685101e-05,2.7138807066974586e-07,6.027258306892583e-10,6.265421495045668e-10,9.731399343368808e-10,1.951589935097476e-07,3.8456744577427246e-08,2.336157380871749e-07,1.193719485887669e-09,7.837333843199697e-08,1.193719485887669e-09,0.0050668434271675,undefined,Blastococcus sp. URHD0036,Organic acids,7.956705791788464e-08,-0.2662425643221992,-0.006153011503002217
81,0.022742608361661,3.330122359147731e-05,0.0002893187200084,0.000115031843092,4.236395065590606e-07,1.5761789292480684e-06,0.0015412291008707,0.0003037044452912,0.001844933546162,3.6426887390430354e-06,0.0012362354082054,3.6426887390430354e-06,0.0273386383026444,positive,Bradyrhizobium sp. URHA0002,Organic acids,0.0012398780969444432,0.3027679121678106,0.18114303411573388
82,0.0202961610625239,3.864606885825012e-05,0.0002809645092866,0.0001456673409769,5.349865789479972e-07,1.990453109572736e-06,0.001478020013393,0.0002912488792505,0.0017692688926436,3.378221354064404e-06,0.0012482761999742,3.378221354064404e-06,0.0234643321853835,positive,Bradyrhizobium sp. URHA0013,Organic acids,0.0012516544213282644,0.3095957269821236,0.22614848765554083
83,0.0221134531696772,3.728527262197168e-05,0.0002994260440233,9.924620166197414e-05,5.048592635381791e-07,1.8783624310393213e-06,0.00155903058623,0.0003072122886309,0.001866242874861,3.4266679656137684e-06,0.0013093691383982,3.4266679656137684e-06,0.0242836164202388,positive,Bradyrhizobium sp. URHD0069,Organic acids,0.0013127958063638137,0.3004903469876653,0.1453878918411233
84,0.0231501963668397,4.137865159196728e-05,0.0004410773892804,7.551046827288435e-05,7.883815466150834e-07,1.0341357491258436e-06,0.0011242266235858,0.0002215326864156,0.0013457593100015,1.8665000278089453e-06,0.0006921024599155,1.8665000278089453e-06,0.0231611597548874,positive,Burkholderia sp. URHA0054,Organic acids,0.000693968959943309,0.23897097724116367,0.06329421348120012
85,0.0319478731491353,0.0002312495052897,0.0003660642407529,2.6497116197583182e-05,2.6496967163738488e-06,9.858372669650943e-06,0.0017795805019693,0.0003506724009405,0.0021302529029098,3.074734878555236e-06,0.0015065225482301,3.074734878555236e-06,0.0250714061538988,positive,Caulobacter sp. URHA0033,Organic acids,0.0015095972831086551,0.47221522268276594,-0.10484423805740321
86,0.009419145557825,5.06955517305619e-05,8.307882766087913e-08,6.000868479197206e-11,4.4714533601166924e-10,6.945023304011035e-10,5.4597754467856284e-08,1.0758673532340005e-08,6.535642800019628e-08,3.5925126987857397e-10,3.694247712044276e-08,3.5925126987857397e-10,0.0088447428482602,undefined,Cellulomonas sp. URHD0024,Organic acids,3.7301728390321337e-08,-0.252059088085382,-0.0030187772486088265
87,0.0054879146046219,2.5084024340960653e-05,4.423740706274472e-08,1.1148542985100203e-10,2.0219924606850136e-10,4.59674850253828e-10,3.9149211681493314e-08,7.714485543130357e-09,4.686369722462366e-08,2.6955924174011124e-10,4.1769972464089213e-08,2.6955924174011124e-10,0.0053272998920914,undefined,Cellulomonas sp. URHE0023,Organic acids,4.203953170582932e-08,-0.2653854644253519,-0.005891788714742671
88,0.0366737317794241,7.821466143012148e-05,0.0004457259343459,9.186442606296384e-06,9.506069154667044e-07,2.1610866509827298e-06,0.0014761339871297,0.0002908772313496,0.0017670112184794,3.5370553906424564e-06,0.0013517131983052,3.5370553906424564e-06,0.0511754513849496,positive,Comamonadaceae bacterium URHA0028,Organic acids,0.0013552502536958424,0.4240133728721054,-0.034750305364628885
89,0.0098802593960718,2.433165537270234e-05,2.1002024784870665e-07,5.527433771758674e-09,5.172070982241553e-10,1.9243033703345122e-09,3.019107840492196e-07,5.9492548606383975e-08,3.614033326556036e-07,2.3953276637558274e-09,1.681273181439754e-07,2.3953276637558274e-09,0.0117531071306943,positive,Dongia sp. URHE0060,Organic acids,1.7052264580773123e-07,-0.24097679603801753,-0.0006340566827172904
91,0.0158017394988205,6.0863804374363175e-05,0.0004755486027103,6.440428596954777e-06,1.8316779066017177e-06,2.600573302392341e-06,0.0011677554416255,0.0002301101883129,0.0013978656299384,1.9852264082736854e-06,0.000770260210844,1.9852264082736854e-06,0.0159413524937318,negative,Geodermatophilaceae bacterium URHA0031,Organic acids,0.0007722454372522736,0.26492897985828107,-0.12540969553459363
92,0.0064549448187353,1.67375855498008e-05,7.508253665666479e-07,2.2786874610194016e-10,1.946880129694432e-09,3.355302105185485e-09,2.157676146577545e-07,4.2517743588176315e-08,2.5828535824593084e-07,3.813525883973375e-09,5.7957758509737225e-08,3.813525883973375e-09,0.0068994601585896,negative,Geodermatophilaceae bacterium URHB0048,Organic acids,6.17712843937106e-08,-0.25905501778109347,-0.004776591162108241
93,0.0178212512486791,5.315404494885033e-05,0.0004976045091482,6.234964028022982e-06,1.4841658465465905e-06,2.107183835619002e-06,0.0012181698087728,0.0002400445111209,0.0014582143198938,1.9960547140243345e-06,0.0009524398928694,1.9960547140243345e-06,0.0165028776156419,negative,Geodermatophilaceae bacterium URHB0062,Organic acids,0.0009544359475834243,0.2766551846772129,-0.10796786846538352
94,0.0194080005042521,7.089273657134588e-05,0.0004913421336978,3.557078939357112e-06,1.7947540986005505e-06,3.5007192424608964e-06,0.0014614208300236,0.0002879779536142,0.0017493987836379,2.396145322781985e-06,0.0012186168153467,2.396145322781985e-06,0.0159997174089673,undefined,Intrasporangiaceae bacterium URHB0013,Organic acids,0.001221012960669482,0.34520598990514884,-0.1256831182901827
95,0.0206928038656558,4.15570808201038e-05,0.0004455236425598,4.1446989462345846e-07,8.947391634950977e-07,2.034078261876937e-06,0.0014636752233931,0.0002884221895084,0.0017520974129015,3.1984683934506943e-06,0.0013976896182911,3.1984683934506943e-06,0.0254015954592015,undefined,Lysobacter sp. URHA0019,Organic acids,0.0014008880866845507,0.3213961522410138,-0.06848683501581072
96,0.005530320774575,1.511348631674294e-05,2.466361534054303e-07,3.520060819147442e-10,6.740173457648199e-10,2.5077263142220923e-09,1.796291469864158e-07,3.5396535409846206e-08,2.1502568239626202e-07,2.2668491385427214e-09,7.312191737087122e-08,2.2668491385427214e-09,0.0049452521326474,undefined,Marmoricola sp. URHB0036,Organic acids,7.538876650941394e-08,-0.26670942901154177,-0.006253274422643738
97,0.0057059060579533,1.3742947214430928e-05,1.119310586167196e-06,8.132069227010799e-09,2.6959129971668677e-09,7.493364472440197e-09,5.537867089011247e-07,1.09125557739264e-07,6.629122666403887e-07,8.939840453704921e-09,1.899265454134428e-07,8.939840453704921e-09,0.0061853791580979,positive,Mesorhizobium sp. URHA0056,Organic acids,1.9886638586714773e-07,-0.26152220614512944,-0.005429458084313399
98,0.0093991624930001,2.622341068525893e-05,3.220721513405163e-07,5.282317852783084e-09,8.98572644230487e-10,2.49760742845167e-09,3.436910387610874e-07,6.772549014260837e-08,4.114165289036957e-07,2.6486207013036157e-09,1.6308278353194562e-07,2.6486207013036157e-09,0.0105615640642311,positive,Mesorhizobium sp. URHB0007,Organic acids,1.6573140423324924e-07,-0.24541153888546363,-0.0016474504614220002
99,0.0063334758142308,1.6645809353659976e-05,1.8559448178830816e-07,2.2846689910349014e-08,4.87784346471793e-10,1.8148340676973535e-09,1.7831138606045876e-07,3.5136866129777315e-08,2.1344825219023606e-07,1.968543686661645e-09,2.175908391870679e-07,1.968543686661645e-09,0.0068862604460677,positive,Mesorhizobium sp. URHC0008,Organic acids,2.1955938287372954e-07,-0.25937513892918945,-0.004600596453051497
100,0.0152010027294729,4.690913572126025e-05,2.8659175395421385e-06,5.371853052970364e-10,8.844003071433118e-09,1.7250481142063062e-08,3.4898109131898816e-06,6.876791302234205e-07,4.177490043413302e-06,3.681539686369639e-08,4.88584123545363e-07,3.681539686369639e-08,0.0115004872595748,undefined,Microbacterium sp. URHA0036,Organic acids,5.253995204090594e-07,-0.24011217240182398,-0.0015774166105121214
101,0.008113637330555,4.850707281501083e-05,4.824017099641524e-07,1.989299219057409e-08,2.884020312714188e-09,3.783026783653254e-09,2.533639228701141e-07,4.99262242119746e-08,3.032901470820887e-07,2.260912461285189e-09,1.7578513781222974e-07,2.260912461285189e-09,0.0107564516647336,negative,Micromonosporaceae bacterium URHE0070,Organic acids,1.7804605027351493e-07,-0.244474708794512,-0.0015906321872967625
102,0.0095265825145701,1.6162551535116618e-05,9.955308267183356e-06,4.2471824838893836e-08,1.6889916470070467e-08,2.6233274517343496e-08,2.00979638740644e-06,3.960372255110296e-07,2.405833612917469e-06,6.034686610019712e-08,3.332928061644118e-07,6.034686610019712e-08,0.0120513648289421,positive,Mycobacterium sp. URHB0044,Organic acids,3.936396722646089e-07,-0.2350797781218084,-0.00235540519253014
103,0.0097275385078557,1.346365947122216e-05,6.917184998169153e-06,1.3490435387187102e-08,9.573914638280348e-09,1.6499924905869792e-08,1.4762457486028711e-06,2.908992543287427e-07,1.7671450029316142e-06,4.2446365314592195e-08,2.575925393146047e-07,4.2446365314592195e-08,0.0108531645612115,positive,Mycobacterium sp. URHD0025,Organic acids,3.0003890462919685e-07,-0.24126614054256693,-0.0026367719344339933
104,0.0077649163004221,2.270230043064923e-05,1.6222846829883871e-06,2.0115260067625047e-10,4.743076786962973e-09,5.4350761505130735e-09,2.864437876437983e-07,5.644472426866743e-08,3.428885119124657e-07,8.826839893522276e-09,4.998471449954384e-08,8.826839893522276e-09,0.0137841761051765,undefined,Nocardioides sp. URHA0020,Organic acids,5.881155439306611e-08,-0.23252417490932167,0.0006258900383720601
105,0.0059681459876323,1.824852515105482e-05,5.088052950333383e-08,1.3296483574458255e-10,1.5557505199515374e-10,3.5368054094957485e-10,3.31500939866819e-08,6.532338962384831e-09,3.968243294906673e-08,3.516463539559277e-10,4.1259055627656834e-08,3.516463539559277e-10,0.0068686725290435,undefined,Nocardioides sp. URHA0032,Organic acids,4.161070198161276e-08,-0.2595610454117316,-0.0046232354552933385
106,0.0162766634833737,0.0001627666348337,0.0003798283593028,2.484252656679126e-05,3.798283593028037e-06,2.6913361864109475e-06,0.0007348408118827,0.0001448028855827,0.0008796436974655,1.1962978478787086e-06,0.0002736945088044,1.1962978478787086e-06,0.0183828762301618,negative,Paenibacillus sp. URHA0014,Organic acids,0.0002748908066522787,0.2950974291960919,-0.19397425825945694
108,0.0272713938307461,5.06494266219252e-05,0.0002023973951859,0.0003335604166409,3.7589981940643786e-07,1.3985602515425027e-06,0.0014860238674698,0.0002928260659655,0.0017788499334353,3.825130249992019e-06,0.0010813096729758,3.825130249992019e-06,0.0369750162809836,positive,Rhodospirillales bacterium URHD0017,Organic acids,0.001085134803225792,0.4260722746630402,0.5875614202568613
109,0.0065746145085762,1.3793854177764282e-05,3.3429546489546407e-06,1.2013475341947534e-08,7.013677971599458e-09,9.957855373360062e-09,8.28276711962951e-07,1.6321474802953179e-07,9.91491459992483e-07,2.2132540359765468e-08,1.8247688819091807e-07,2.2132540359765468e-08,0.0121419660249109,undefined,Rhodospirillales bacterium URHD0088,Organic acids,2.0460942855068354e-07,-0.23789672987947685,-0.0010241555103759697
110,0.0136615833557358,5.738393246750018e-05,2.659186337411091e-07,8.814116896348053e-09,1.1169610815310835e-09,4.155727910739571e-09,1.8057806730319282e-07,3.5583523391236895e-08,2.161615906944297e-07,3.0469651557309244e-09,1.637624523401082e-07,3.0469651557309244e-09,0.0163592885712852,negative,Solirubrobacter sp. URHD0082,Organic acids,1.668094174958391e-07,-0.22351307563736703,0.0031162631597032226
