BGE,rgrowth,kE,yEV,aX,yield,Vmax,KD,response
0.6246653777005207,0.045572390203460815,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2,0.01750730533819496,0.004477218912869266,negative
0.626321241981822,0.05152249898135392,1.274937838029642,1.2687762783132508,0.003334125660012262,0.2,0.020223153244448382,0.0049627983903033565,negative
0.6104962881911014,0.02489129501971006,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.2,0.00884606793935375,0.001609205349441662,positive
0.621474765261292,0.03603541964271599,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.2,0.013288662944743113,0.0018103133860599336,positive
0.4158330262073699,0.0640482094099732,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2,0.04232286090499838,0.012464879432474579,positive
0.426340326715276,0.03557851672395421,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.2,0.01943761098511767,0.0055604124014280235,positive
NaN,0.010683089703292353,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.06666666666666667,0.0001160948026451823,0.001512634676011971,positive
0.4015340467724637,0.04380099719004504,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.06666666666666667,0.007937443216973449,0.003078753327223091,negative
0.7101411568916389,0.022440643505969013,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.06666666666666667,0.002169106791122633,0.002223572230741047,positive
0.7035281061979382,0.020362687903324368,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.06666666666666667,0.0019354954071972574,0.0021793351827334878,positive
0.7096207461970888,0.02194200284301978,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.06666666666666667,0.0021156004926658036,0.002176059379051383,positive
0.4964783334913185,0.023159841175010756,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.06666666666666667,0.003041136442725751,0.002624754685365206,positive
0.7195013354291191,0.031770727363669565,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.06666666666666667,0.0031073630407001053,0.002243794561080822,positive
0.6435461829554316,0.03664754284241231,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.06666666666666667,0.0043598545234036536,0.0023121695873299223,positive
0.41789248862726325,0.009879794697535962,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.06666666666666667,0.0003303684139482021,0.0015658273847617792,positive
0.49908511204764117,0.015772525738842844,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.06666666666666667,0.0019568219690410194,0.0018352169234888038,negative
0.45241402250358065,0.00646292650071928,1.4902886097811696,1.58023989156911,0.002592986620307021,0.06666666666666667,0.0007340651514878496,0.0015871768348554467,negative
0.503601081789848,0.01783372485224627,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.06666666666666667,0.002210929398711315,0.0018674855781534096,negative
0.5229937909353011,0.005705620585947338,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.06666666666666667,0.0005526243307464575,0.001637578013617849,positive
0.41548929847950394,0.009398310924055471,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.06666666666666667,0.0003961943275647501,0.0015843291907825707,positive
NaN,0.00633319720774839,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.06666666666666667,0.00015364290975566553,0.0015303377151883292,positive
NaN,0.008112516889491118,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.06666666666666667,0.00027777974918234666,0.0015643227277952984,negative
0.4757876824628601,0.009527850414440408,1.339486861729633,1.643835616438356,0.0016965739298848562,0.06666666666666667,0.0011549060082835128,0.001853914942094095,positive
0.5057933536731438,0.009728210492275532,1.4412048173616492,1.58023989156911,0.001384076707622303,0.06666666666666667,0.0011189236609168904,0.0017780838583274301,positive
0.32909712087108195,0.01628192598434441,2.190244495183127,2.411300309566033,0.01,0.06666666666666667,0.0028854491457780307,0.0024554417238533263,negative
0.5670811453789262,0.0736623852710262,2.431609474667157,1.643835616438356,0.0015242966490819094,0.06666666666666667,0.01052812841498211,0.004764365548462177,positive
0.7068335374539445,0.027287181276815477,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.06666666666666667,0.0027178684221547305,0.0026953937530348414,positive
NaN,0.013661262805040654,1.08612411058435,1.2687762783132508,0.004200386658945177,0.06666666666666667,0.0002027873205196327,0.0015293603195489097,negative
NaN,0.008541957676110268,1.274937838029642,1.2687762783132508,0.003334125660012262,0.06666666666666667,0.00014266774775624957,0.0015129753305909229,negative
0.6821791844591135,0.010981500405926844,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.06666666666666667,0.0010109791930690002,0.0015586061322252446,positive
0.7168975766909573,0.02227054577024857,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.06666666666666667,0.0021695776236315273,0.0016391934854218509,positive
0.2623398906304801,0.005120093828527141,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.06666666666666667,0.0007328633922943445,0.0017453972691562247,positive
0.4878540620243913,0.027081865052441978,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.06666666666666667,0.003996243528308394,0.0027371553998276088,positive
NaN,0.011913961389048244,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.42799999999999994,0.0011365924734493369,0.0014197695528476238,positive
0.24105995068606237,0.040793964023227366,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.42799999999999994,0.036079287349879315,0.006763754966196716,negative
NaN,0.005395236011736849,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.42799999999999994,0.0007373614771687272,0.00133510000854084,positive
NaN,0.014039216549189779,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.42799999999999994,0.0008745648962053233,0.0013842963348631595,positive
NaN,0.00265918319805594,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.42799999999999994,0.00022034226229222765,0.001195131083598411,positive
0.24385760791336966,0.009565523518365352,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.42799999999999994,0.006064944472672437,0.0029079049891386774,positive
0.40974182411974575,0.018933020433293042,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.42799999999999994,0.008691924589370924,0.0027976496395238242,positive
NaN,0.011335427724301848,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.42799999999999994,0.0011598883271444803,0.0013106209066654708,positive
NaN,0.002044512590592556,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.42799999999999994,0.00017968756003398716,0.0011767501716504864,positive
0.26302517466385567,0.009919748393916725,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.42799999999999994,0.00598678049968843,0.00198835369920431,negative
0.30911919718767455,0.01283236951213676,1.4902886097811696,1.58023989156911,0.002592986620307021,0.42799999999999994,0.007186651832748177,0.0019830440399826316,negative
0.2964980696976648,0.01784102951686442,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.42799999999999994,0.010822731322363081,0.0026199977041552287,negative
NaN,0.014592817159605316,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.42799999999999994,0.0012485326461189462,0.0014215233710808337,positive
NaN,0.01131471890391159,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.42799999999999994,0.0008619612410111111,0.0013216364616128397,positive
NaN,0.015483084664752289,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.42799999999999994,0.0009025177915717416,0.0013876494236191464,positive
NaN,0.008117525394832013,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.42799999999999994,0.001359761009983515,0.0014745794488802357,negative
0.2631463099780801,0.008644700041030118,1.339486861729633,1.643835616438356,0.0016965739298848562,0.42799999999999994,0.005139441867758796,0.002438732583306506,positive
0.3029426333030823,0.011882306820368504,1.4412048173616492,1.58023989156911,0.001384076707622303,0.42799999999999994,0.00669441506531473,0.0025363080483609564,positive
0.09154543942947489,0.005478418438616382,2.190244495183127,2.411300309566033,0.01,0.42799999999999994,0.004708192079358091,0.002373017214799591,negative
0.34029111323583844,0.06755775002008911,2.431609474667157,1.643835616438356,0.0015242966490819094,0.42799999999999994,0.044508616630407526,0.011870579799409888,positive
NaN,0.002292628582503692,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.42799999999999994,0.00018607344080476412,0.001203275403244255,positive
NaN,0.013661766252239544,1.08612411058435,1.2687762783132508,0.004200386658945177,0.42799999999999994,0.0009926652053408591,0.0013424835123019723,negative
NaN,0.0025987288816704556,1.274937838029642,1.2687762783132508,0.003334125660012262,0.42799999999999994,0.00034918679520760384,0.0012096940946813325,negative
0.3050282721219162,0.005653418588094543,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.42799999999999994,0.0024744245984206293,0.0012958958722623336,positive
NaN,0.0016866065291294417,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.42799999999999994,0.0,0.0011388108955923432,positive
0.14226780776511969,0.00499013891082866,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.42799999999999994,0.0035874431790632244,0.0021587202827434656,positive
NaN,0.009142027718447803,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.42799999999999994,0.0012945461861550228,0.001454273954974513,positive
NaN,0.011913070489202758,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.14266666666666666,0.00037915876447104646,0.0016036825541865135,positive
0.36556783448036045,0.0410516448833501,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.14266666666666666,0.01203578092775912,0.003923213472459615,negative
NaN,0.012949705415066327,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.14266666666666666,0.00024597828437432665,0.001566932149635428,positive
NaN,0.014039735743968194,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.14266666666666666,0.0002917483207403451,0.0015882855761782894,positive
NaN,0.0026591155208030765,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.14266666666666666,7.350453384398576e-5,0.0015061793174532114,positive
0.38711273696096277,0.00957062107698645,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.14266666666666666,0.0020232202012258754,0.002249600513923551,positive
0.6382768164477731,0.01907137735211518,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.14266666666666666,0.0028995611577294924,0.002201744714823158,positive
NaN,0.011328373534527297,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.14266666666666666,0.00038693008736001723,0.0015563071143369334,positive
NaN,0.006720029201566917,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.14266666666666666,5.994242865830522e-5,0.0014982011718799157,positive
0.41729579671583017,0.009920857081549772,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.14266666666666666,0.0019971452833330776,0.0018504737418682416,negative
0.48398982143180513,0.01283554473121563,1.4902886097811696,1.58023989156911,0.002592986620307021,0.14266666666666666,0.0023974134029929777,0.001848169110066775,negative
0.45864253135724553,0.017818553932381215,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.14266666666666666,0.003610382377366846,0.002124635754954148,negative
NaN,0.014589607031065193,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.14266666666666666,0.00041650117043936884,0.0016044437904740977,positive
NaN,0.011312645666098365,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.14266666666666666,0.00028754383545393994,0.0015610883624703079,positive
NaN,0.015481931373240755,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.14266666666666666,0.000301073197966001,0.001589740968070228,positive
NaN,0.008113090960974017,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.14266666666666666,0.0004536061223039876,0.001627472523402635,negative
0.41927233918003315,0.008647458328472732,1.339486861729633,1.643835616438356,0.0016965739298848562,0.14266666666666666,0.0017144794411108279,0.002045958509473115,positive
0.47564377267542746,0.011888983651044667,1.4412048173616492,1.58023989156911,0.001384076707622303,0.14266666666666666,0.0022332068919284757,0.0020883106662535796,positive
0.15110347183896547,0.006185107826730284,2.190244495183127,2.411300309566033,0.01,0.14266666666666666,0.001570617730983376,0.0020174350728864926,negative
0.5158388390490893,0.06807205791321375,2.431609474667157,1.643835616438356,0.0015242966490819094,0.14266666666666666,0.014847742250734706,0.006139805992576406,positive
NaN,0.002292360327578498,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.14266666666666666,6.20727108127868e-5,0.001509714319846677,positive
NaN,0.013661214018101976,1.08612411058435,1.2687762783132508,0.004200386658945177,0.14266666666666666,0.00033114570224823393,0.0015701369235886565,negative
NaN,0.0077810918453918064,1.274937838029642,1.2687762783132508,0.003334125660012262,0.14266666666666666,0.00011648610819911515,0.001512500321695777,negative
0.5273563154943732,0.005652194020349301,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.14266666666666666,0.0008254495744342539,0.0015499157846590123,positive
NaN,0.0016866065291294417,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.14266666666666666,0.0,0.0014817338139119817,positive
0.23454429463928156,0.0051194954385706745,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.14266666666666666,0.001196744264244264,0.001924420530153349,positive
NaN,0.014009274084218143,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.14266666666666666,0.00043185094390396964,0.0016186590223763266,positive
0.50560453640912,0.05606832741822406,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.3566666666666666,0.053054723281373464,0.012136644177470155,positive
0.3256276334745742,0.11176969920993693,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3566666666666666,0.40715382304682457,0.05501927149146158,negative
