BGE,BP,BR,rgrowth,xenzyme,rGco2,rMco2,rXco2,jEX,jDE,jDEco2,jD,jED,jV,jE,dreserve,response,isolate,class,phylum,mingt,rrn,genomesize,vcell,celldensity,mdry,gmax,kM,alphaenz,gV0,kE,yEV,NSB,KD,yDE,monomer,ontology,eta,dGibbs
0.5527177302361391,7.88541569033461e-9,4.493766630633889e-9,0.061661514929054306,0.00014851470322590628,0.00032836732824661997,5.2743346779972454e-5,7.908883905908029e-7,2.198296077783887e-6,0.0013208935633154822,0.00044029785443849405,0.0017611914177539762,2.7316173195305857e-6,0.0012260678256418057,2.7316173195305857e-6,0.06899709019020565,positive,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,4.7,4,6306952,1.931028123587674e-17,1.0212735604695228e6,2.380217662449255e-12,0.1474781235233926,0.00011346664799209988,0.0024085477529506433,0.26187310585119505,1.281439026953949,1.3597733711048157,5.510499024537327e-8,0.00831038692257657,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.5514542841177001,7.215054243511177e-9,3.923626141720283e-9,0.055992203134694746,0.00015621674155192285,0.00033029683372653475,4.000861043593525e-5,9.215192869898815e-7,2.5613882543892003e-6,0.0013097968775499782,0.00043659895918332604,0.0017463958367333042,2.7932945794975018e-6,0.0012293546604756672,2.7932945794975018e-6,0.06495922157532769,positive,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,5.01,4,6069513,1.6085264954990763e-17,1.0224502577790999e6,2.0978157043155927e-12,0.13835273065068768,8.514943086914346e-5,0.0027899731177951355,0.2597785953516882,1.2327180846114631,1.3597733711048157,5.040744016684577e-8,0.007267666420942875,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.5869613694710593,6.8640736079089515e-9,3.4749683365090167e-9,0.05559261423385163,0.0001461099852831191,0.00025203004373597284,0.00012939230635868542,6.623920549277535e-7,2.4644736473200028e-6,0.0013888251311596493,0.00046294171038654974,0.001851766841546199,2.993827443424009e-6,0.0012264786061749145,2.993827443424009e-6,0.06116755331818873,positive,Mesorhizobium sp. URHC0008,Alphaproteobacteria,Proteobacteria,5.12,3,7106298,3.408544956205021e-17,1.0177145016142882e6,3.5026246282714623e-12,0.13538030870311432,0.00027530362181259286,0.002628226560249605,0.2590999722798956,1.2163061986697106,1.2687762783132508,4.492316353144049e-8,0.008256847073885729,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.5180123936973556,2.333637480159116e-8,7.257417609641529e-9,0.13503834948519694,0.000416718053164621,0.0005191997239446469,1.7140484856081576e-6,1.6022107719077206e-6,3.1251579723757054e-6,0.001486480055839819,0.0004954933519466064,0.0019819734077864254,2.479688294470047e-6,0.0015514532383331748,2.479688294470047e-6,0.10864119315494479,undefined,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,1.82,6,4034872,2.3015892424590775e-18,1.0442199097080178e6,4.878485738504986e-13,0.3808500992087611,3.577890994833354e-6,0.003085923774640789,0.3215739060880038,2.0210997116637746,1.5126815303642844,1.8756965260397778e-7,0.011352514909817521,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.43292014052785044,8.344277099842474e-9,7.887081580982136e-9,0.06275233567062304,0.0003751624569444098,0.00037730285657604755,9.026720445345535e-5,2.255690806923695e-6,2.9588344785969713e-6,0.0010326235760955889,0.0003442078586985296,0.0013768314347941185,2.0223387476431108e-6,0.0007952680380705665,2.0223387476431108e-6,0.08493891878502084,negative,Micromonosporaceae bacterium URHE0070,Actinobacteria,Actinobacteria,4.16,10,7372737,4.061529658325765e-17,1.0162367693476306e6,3.3256972762405773e-12,0.166621918403833,0.0003049911045602941,0.005978462043446118,0.26632213159434154,1.3761459723751228,1.7623578889729934,7.601791489969569e-8,0.011984496239464371,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.45535838597422923,6.187857524608821e-9,6.459127212207976e-9,0.052412186504098915,8.892114923111713e-5,0.0003527079497250651,0.00010491805182059447,5.98395112366684e-7,9.294221958035732e-7,0.0010806774256287342,0.00036022580854291143,0.0014409032341716457,2.159726843442757e-6,0.0008207789363736596,2.159726843442757e-6,0.06731880025717459,positive,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,4.36,8,7485871,4.3669975390179214e-17,1.0158225905788019e6,3.4898300892046564e-12,0.15897871113760212,0.00034113231456730863,0.0016965739298848562,0.264536853613385,1.339486861729633,1.643835616438356,5.2171679947712004e-8,0.008729589805179606,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.4792282001045819,8.199852443095089e-9,6.933868399012308e-9,0.06529716422240323,9.037628407401667e-5,0.00039738256573025686,5.552733120664669e-5,5.500079532424371e-7,9.478975183093353e-7,0.0011662385731890065,0.00038874619106300215,0.0015549847642520086,2.208648214567058e-6,0.0010560967549419088,2.208648214567058e-6,0.07520535480992778,positive,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,3.83,7,6657122,2.4976764074585267e-17,1.0190121364431285e6,2.390887209715626e-12,0.1809783761253121,0.00014293826436346166,0.001384076707622303,0.26970810454414107,1.4412048173616492,1.58023989156911,6.62554248233824e-8,0.009100523624236686,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.39785375251926264,4.3118982186617304e-9,5.285525405717348e-9,0.03658768395534523,0.00010697148057741836,0.0004182249507600028,3.6132569945396754e-6,1.2227650772270165e-6,1.401162495868468e-6,0.0009057916995515404,0.0003019305665171801,0.0012077222660687205,2.1783872717047368e-6,0.000894694498153432,2.1783872717047368e-6,0.06673040536856473,undefined,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,6.28,12,4684622,4.686110672359683e-18,1.031430574570397e6,7.528151587821954e-13,0.11037375486623333,1.0321931588877029e-5,0.00292370188580331,0.2534605559781889,1.066517473477028,1.8726789939300528,4.1637578853532956e-8,0.0038169272283526934,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.5258004865776458,8.424232289757632e-9,3.616586093020719e-9,0.06197370112098733,0.00018949413200579961,0.00037929767932745254,4.332275187941921e-6,1.1597610472812225e-6,2.6365725694081456e-6,0.0012511574516587513,0.0004170524838862504,0.0016682099355450016,2.620484808091271e-6,0.0013374167774284577,2.620484808091271e-6,0.07458984664469219,undefined,Nocardioides sp. URHA0032,Actinobacteria,Actinobacteria,4.82,5,4560838,4.125076727300261e-18,1.0332289711635623e6,6.945917008163643e-13,0.14380646899583927,8.512700652175961e-6,0.00305765394963038,0.2610283446557018,1.262130742915783,1.4398745025029083,6.229359885857602e-8,0.005045844238274316,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.318095515994003,9.745149216355434e-9,1.7201526879094678e-8,0.07636259932319078,0.0007636259932319078,0.0004873987515358867,4.283956912670049e-5,4.8739875153588675e-6,3.453543857619921e-6,0.0009555538888125887,0.00031851796293752956,0.0012740718517501182,1.5556172326057645e-6,0.00047171753691261406,1.5556172326057645e-6,0.08813607629038614,negative,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,1.43,23,7371174,4.057431135184389e-17,1.0184819444459704e6,3.5293336333714373e-12,0.48471830808387784,0.0003233786309141458,0.01,0.352352262187274,2.190244495183127,2.411300309566033,1.2121657076742413e-7,0.01957641468090108,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.512436167833296,5.4141866759176625e-8,1.1642517168938604e-8,0.17138102609525085,0.00026123552379321016,0.0007207980568110024,3.719521839092706e-5,1.098710062661763e-6,1.7065071186023131e-6,0.001846233941679631,0.0006154113138932104,0.0024616452555728417,3.572488717332083e-6,0.0014768160883824254,3.572488717332083e-6,0.12500578821518893,positive,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,0.96,8,6208105,1.791099383524526e-17,1.0269775093536463e6,2.4717763891928277e-12,0.7220283130832764,0.0001102838925295995,0.0015242966490819094,0.43418218383357904,2.431609474667157,1.643835616438356,5.65202554264846e-7,0.08058510302467549,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.5826362877307749,6.008845503641244e-9,2.966099011112271e-9,0.0497560400968049,9.240873119728353e-5,0.0001653488408700985,0.000328609641317799,3.0709189396944257e-7,1.1425557936014577e-6,0.0013175769073536553,0.0004391923024512184,0.0017567692098048736,3.3915553257745734e-6,0.0010653574048686317,3.3915553257745734e-6,0.06839377733233913,positive,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,7.05,3,8179139,6.658107520087811e-17,1.0141603984495753e6,5.501679531944613e-12,0.09831874901559508,0.0007794739072065961,0.0018572364484290543,0.2507859554172338,0.985893884622813,1.2687762783132508,3.9967503056809317e-8,0.009109519215530769,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.4527684920359482,7.500425448759608e-9,6.42386078072363e-9,0.058009534914048394,0.00012170676538989788,0.0003757568970064198,6.060812231114195e-5,7.883558552116786e-7,1.1192891405519186e-6,0.0009991088889029066,0.0003330362963009689,0.0013321451852038755,2.6712494630271914e-6,0.0009172145711980312,2.6712494630271914e-6,0.11187757569723897,undefined,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,7.49,9,6646877,2.4794254717885384e-17,1.0192226211230839e6,2.798543426603895e-12,0.09254301476100738,0.00016623350676398332,0.0020980475980410538,0.2495145329802116,0.9450631932276768,1.7043361957598753,6.705259042488746e-8,0.010614395401311748,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.5843251037257933,5.500787268415322e-9,2.877585030377002e-9,0.04521440566031679,0.0001899179863277299,0.00026728776456218803,7.265480106258265e-5,1.122711960366294e-6,4.1771244375138125e-6,0.0013665297292184645,0.00045550990973948816,0.0018220396389579526,3.2358525815801316e-6,0.0013427487038385486,3.2358525815801316e-6,0.05547836540035391,negative,Solirubrobacter sp. URHD0082,Thermoleophilia,Actinobacteria,6.11,3,6640086,2.467385839152601e-17,1.018536755959655e6,2.3403686387463383e-12,0.1134447104026097,0.0001384237065949621,0.004200386658945177,0.2541464445132815,1.08612411058435,1.2687762783132508,3.602326201274683e-8,0.005340879961013087,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.5860270524572383,6.4006961484533415e-9,3.2981989849337536e-9,0.05176944443181157,0.0001726058330846819,0.0002770488567597952,6.275088926535067e-5,9.237157023998949e-7,3.436745639149491e-6,0.0014050670713418897,0.0004683556904472966,0.0018734227617891864,2.917288790723908e-6,0.0012802024042464857,2.917288790723908e-6,0.05398613540406859,negative,Solirubrobacterales bacterium URHD0059,Thermoleophilia,Actinobacteria,4.74,3,6572728,2.3504506863588386e-17,1.0190908927573895e6,2.2783019672083597e-12,0.1462335823966129,0.0001291165390696336,0.003334125660012262,0.26158646041813804,1.274937838029642,1.2687762783132508,4.1611426428906136e-8,0.005957219105296425,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.5699646469137692,2.7246489061013034e-9,1.6718709488114771e-9,0.02469659976869735,0.00010058440162975407,0.00028191193855478535,2.2956542325301825e-7,1.148171971744787e-6,4.2718501013196786e-6,0.0013383654491068598,0.00044612181636895324,0.001784487265475813,3.2245042011302424e-6,0.0015281539731321007,3.2245042011302424e-6,0.03026515505977453,positive,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,6.3,3,2934896,5.05540755566453e-19,1.0701653686370447e6,1.9814717692723592e-13,0.11002336199364211,3.828696190667059e-7,0.004072803647943618,0.25338241454647425,1.0642571720425118,1.2687762783132508,1.8201785883443933e-8,0.0017005510187424464,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.5810522570531114,4.1800424199129e-9,1.9850748668625586e-9,0.03593614561444304,7.388225835532003e-5,0.00028471353337444186,1.555337346897651e-7,5.853515581696744e-7,2.1778393608362428e-6,0.0013489103353936834,0.0004496367784645611,0.0017985471138582444,3.3919862269913437e-6,0.0015142994489096247,3.3919862269913437e-6,0.04677385608308151,positive,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,6.78,3,2785891,3.9445816866757744e-19,1.0765680328338013e6,1.6738440495920703e-13,0.10223409742772054,2.5998806814652656e-7,0.0020559316279491623,0.25165153039833005,1.012740988330837,1.2687762783132508,2.734292786984179e-8,0.001955814597534512,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
0.4762249587899129,6.975842862678365e-8,2.5959919425142717e-8,0.318675694022812,0.0005602496214254165,0.0013479133560525944,4.682999708217516e-8,2.3697067633550703e-6,2.5601892607575796e-6,0.0018886434156078712,0.0006295478052026237,0.002518191220810495,5.781853550131015e-6,0.0018658033527747379,5.781853550131015e-6,0.27507470922259825,undefined,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,0.75,13,2549675,2.5868200445257804e-19,1.1126801444406083e6,1.2251805078457387e-13,0.9241962407465937,1.3127799488168175e-7,0.0017580557034428605,0.51872402644107,2.5534151777259506,1.9255982749704434,8.530934357014073e-7,0.025467286782934296,0.25,2-aminoisobutyric acid ,Amino acids,0.08452850135518492,-540.4085920408581
