,rgrowth,xenzyme,rGco2,rMco2,rXco2,jEX,jDE,jDEco2,jD,jED,jV,jE,dreserve,response,isolate,ontology,turnover,pc1,pc2
12,0.0612315611511234,0.0004402772157854,0.0004434188583958,1.0931489694304438e-05,3.18834301675669e-06,4.952107238792308e-06,0.0011574822380287,0.0003858274126762,0.001543309650705,2.0844314883715283e-06,0.0010199896009711,2.0844314883715283e-06,0.0680094675640853,undefined,Flavobacterium sp. URHB0058,Amino acids,0.0010220740324594715,0.01461893681004105,-0.03222186943496386
13,0.0876858863998168,0.0003377410845577,0.0004767182849925,9.500436647100585e-06,1.8361831899351195e-06,2.6069697979303016e-06,0.0011730183649892,0.000391006121663,0.0015640244866522,2.0034391775677737e-06,0.0011347871115872,2.0034391775677737e-06,0.0923044859531183,negative,Geodermatophilaceae bacterium URHA0031,Amino acids,0.0011367905507647677,0.011594737175277701,0.0487285958519809
14,0.0753009213384768,0.0001952542815274,0.0004348087831911,4.726789988814928e-06,1.1274533572066302e-06,1.9430814281963995e-06,0.0011933278669395,0.0003977759556465,0.0015911038225861,2.210033701045316e-06,0.0011969641096325,2.210033701045316e-06,0.0843208105797041,negative,Geodermatophilaceae bacterium URHB0048,Amino acids,0.0011991741433335452,-0.015877801057960883,0.0788096682662938
15,0.0948755826431147,0.000282977940998,0.0005031696654023,7.305721751833663e-06,1.5007646005595944e-06,2.1307503569946317e-06,0.0012305597046065,0.0004101865682021,0.0016407462728087,2.0199789253363625e-06,0.0011154169742237,2.0199789253363625e-06,0.0916326277611532,negative,Geodermatophilaceae bacterium URHB0062,Amino acids,0.0011174369531490363,0.0037815692608463647,0.0806747627775623
16,0.1133144183984967,0.0004139101919077,0.000473359474387,4.137414754339264e-06,1.729067789024408e-06,3.3725962154240747e-06,0.0013924301400125,0.0004641433800041,0.0018565735200167,2.309064941671515e-06,0.0014164955688542,2.309064941671515e-06,0.0984221938385972,undefined,Intrasporangiaceae bacterium URHB0013,Amino acids,0.0014188046337958713,0.025337113113464624,0.12589319133081409
17,0.0632210175611688,0.0001269659227128,0.0003774416503846,4.134109473947244e-07,7.580110105785628e-07,1.723243803097115e-06,0.0012381172090375,0.0004127057363458,0.0016508229453834,2.709468449175386e-06,0.001394137875648,2.709468449175386e-06,0.0805195381231562,undefined,Lysobacter sp. URHA0019,Amino acids,0.0013968473440971753,-0.025591822886458584,0.10526880540686608
18,0.0527540955915706,0.0001441685454378,0.0003058554262184,7.509256511938022e-06,8.358541913710028e-07,3.1098510501616484e-06,0.001458739403188,0.0004862464677293,0.0019449858709174,2.776601834817642e-06,0.0015509000384269,2.776601834817642e-06,0.0487099820599739,undefined,Marmoricola sp. URHB0036,Amino acids,0.0015536766402617175,-0.06136561528253414,0.13132467283356228
19,0.0616615149290543,0.0001485147032259,0.0003283673282466,5.274334677997245e-05,7.908883905908029e-07,2.198296077783887e-06,0.0013208935633154,0.0004402978544384,0.0017611914177539,2.7316173195305857e-06,0.0012260678256418,2.7316173195305857e-06,0.0689970901902056,positive,Mesorhizobium sp. URHA0056,Amino acids,0.0012287994429613304,-0.07219008498764075,0.07348905087883266
20,0.0559922031346947,0.0001562167415519,0.0003302968337265,4.000861043593525e-05,9.215192869898816e-07,2.5613882543892003e-06,0.0013097968775499,0.0004365989591833,0.0017463958367333,2.7932945794975018e-06,0.0012293546604756,2.7932945794975018e-06,0.0649592215753276,positive,Mesorhizobium sp. URHB0007,Amino acids,0.0012321479550550976,-0.06724855722070283,0.07221724617556084
21,0.0555926142338516,0.0001461099852831,0.0002520300437359,0.0001293923063586,6.623920549277535e-07,2.4644736473200028e-06,0.0013888251311596,0.0004629417103865,0.0018517668415461,2.993827443424009e-06,0.0012264786061749,2.993827443424009e-06,0.0611675533181887,positive,Mesorhizobium sp. URHC0008,Amino acids,0.001229472433618324,-0.12018525831632174,0.026578671651051964
22,0.1350383494851969,0.0004167180531646,0.0005191997239446,1.7140484856081576e-06,1.6022107719077206e-06,3.125157972375705e-06,0.0014864800558398,0.0004954933519466,0.0019819734077864,2.479688294470047e-06,0.0015514532383331,2.479688294470047e-06,0.1086411931549447,undefined,Microbacterium sp. URHA0036,Amino acids,0.00155393292662757,0.04410901352832556,0.17019879515352615
23,0.062752335670623,0.0003751624569444,0.000377302856576,9.026720445345535e-05,2.255690806923695e-06,2.9588344785969717e-06,0.0010326235760955,0.0003442078586985,0.0013768314347941,2.0223387476431108e-06,0.0007952680380705,2.0223387476431108e-06,0.0849389187850208,negative,Micromonosporaceae bacterium URHE0070,Amino acids,0.0007972903768181431,-0.04131011323994037,-0.08429708881528035
24,0.0524121865040989,8.892114923111713e-05,0.000352707949725,0.0001049180518205,5.98395112366684e-07,9.294221958035732e-07,0.0010806774256287,0.0003602258085429,0.0014409032341716,2.159726843442757e-06,0.0008207789363736,2.159726843442757e-06,0.0673188002571745,positive,Mycobacterium sp. URHB0044,Amino acids,0.0008229386632170428,-0.10826895882379849,-0.031771258639488376
25,0.0652971642224032,9.037628407401667e-05,0.0003973825657302,5.552733120664669e-05,5.500079532424371e-07,9.478975183093352e-07,0.001166238573189,0.000388746191063,0.001554984764252,2.208648214567058e-06,0.0010560967549419,2.208648214567058e-06,0.0752053548099277,positive,Mycobacterium sp. URHD0025,Amino acids,0.0010583054031564672,-0.06844961933061972,0.04351789928684233
27,0.0619737011209873,0.0001894941320057,0.0003792976793274,4.332275187941921e-06,1.1597610472812225e-06,2.6365725694081456e-06,0.0012511574516587,0.0004170524838862,0.001668209935545,2.620484808091271e-06,0.0013374167774284,2.620484808091271e-06,0.0745898466446921,undefined,Nocardioides sp. URHA0032,Amino acids,0.0013400372622364913,-0.024897342095161937,0.08484279720136835
28,0.0763625993231907,0.0007636259932319,0.0004873987515358,4.283956912670049e-05,4.873987515358868e-06,3.453543857619921e-06,0.0009555538888125,0.0003185179629375,0.0012740718517501,1.5556172326057643e-06,0.0004717175369126,1.5556172326057643e-06,0.0881360762903861,negative,Paenibacillus sp. URHA0014,Amino acids,0.0004732731541452058,0.044715886145045486,-0.16643774240564654
29,0.1713810260952508,0.0002612355237932,0.000720798056811,3.719521839092706e-05,1.098710062661763e-06,1.7065071186023131e-06,0.0018462339416796,0.0006154113138932,0.0024616452555728,3.572488717332083e-06,0.0014768160883824,3.572488717332083e-06,0.1250057882151889,positive,Pseudomonas sp. URHB0015,Amino acids,0.0014803885770997322,0.04870081712367912,0.28467365889641094
30,0.0497560400968049,9.240873119728352e-05,0.00016534884087,0.0003286096413177,3.0709189396944257e-07,1.1425557936014577e-06,0.0013175769073536,0.0004391923024512,0.0017567692098048,3.3915553257745734e-06,0.0010653574048686,3.3915553257745734e-06,0.0683937773323391,positive,Rhodospirillales bacterium URHD0017,Amino acids,0.0010687489601943748,-0.20598062762776195,-0.13939547237199526
31,0.0580095349140483,0.0001217067653898,0.0003757568970064,6.060812231114195e-05,7.883558552116786e-07,1.1192891405519186e-06,0.0009991088889029,0.0003330362963009,0.0013321451852038,2.6712494630271918e-06,0.000917214571198,2.6712494630271918e-06,0.1118775756972389,undefined,Rhodospirillales bacterium URHD0088,Amino acids,0.0009198858206610272,-0.04016492652041746,0.011209412175242196
32,0.0452144056603167,0.0001899179863277,0.0002672877645621,7.265480106258265e-05,1.122711960366294e-06,4.1771244375138125e-06,0.0013665297292184,0.0004555099097394,0.0018220396389579,3.235852581580132e-06,0.0013427487038385,3.235852581580132e-06,0.0554783654003539,negative,Solirubrobacter sp. URHD0082,Amino acids,0.00134598455642008,-0.08451283983823503,0.044170182219948576
33,0.0517694444318115,0.0001726058330846,0.0002770488567597,6.275088926535067e-05,9.237157023998948e-07,3.436745639149491e-06,0.0014050670713418,0.0004683556904472,0.0018734227617891,2.917288790723908e-06,0.0012802024042464,2.917288790723908e-06,0.0539861354040685,negative,Solirubrobacterales bacterium URHD0059,Amino acids,0.0012831196930371239,-0.09199363295959372,0.07017481150962968
36,0.318675694022812,0.0005602496214254,0.0013479133560525,4.6829997082175165e-08,2.3697067633550703e-06,2.56018926075758e-06,0.0018886434156078,0.0006295478052026,0.0025181912208104,5.781853550131015e-06,0.0018658033527747,5.781853550131015e-06,0.2750747092225982,undefined,Staphylococcus sp. URHA0057,Amino acids,0.001871585206324831,0.34461115781432483,0.42253955906437907
37,0.0613746358935153,0.00034512741062,0.000327818470677,0.0001413429819585,1.843418511427031e-06,1.886174405410676e-06,0.0009200235170878,0.0003066745056959,0.0012266980227838,1.779979332579283e-06,0.0006705033663141,1.779979332579283e-06,0.0916542029272658,positive,Streptomyces sp. URHA0041,Amino acids,0.0006722833456466792,-0.07440520455490647,-0.13820527398539273
40,0.0435031489280564,0.0001430431275413,0.0007136837237828,6.271865894977616e-06,2.346670400666306e-06,1.8463455230390203e-06,0.0012931353482003,0.0002548167260726,0.001547952074273,2.133061818618521e-06,0.0007464678320951,2.133061818618521e-06,0.0449825303012452,negative,Bacillus sp. URHB0009,Organic acids,0.0007486008939137185,0.01604948375283989,-0.11819648733324584
68,0.0758432438940611,0.0001156076025232,0.0008315645619894,3.2611085823442845e-05,1.2675510753358054e-06,1.968749542542847e-06,0.002194460519549,0.0004324259219,0.002626886441449,3.965132489509552e-06,0.0012953579209263,3.965132489509552e-06,0.0530503187174705,positive,Pseudomonas sp. URHB0015,Organic acids,0.0012993230534158096,0.0222991579144492,0.06805771940012431
75,0.0843714186078542,0.0001483296536911,0.001096336436925,5.2749021396979065e-08,1.927420525828269e-06,2.0823510349452805e-06,0.002279101309759,0.0004491046779819,0.002728205987741,4.701357355011591e-06,0.0021006306810944,4.701357355011591e-06,0.0659181979298583,undefined,Staphylococcus sp. URHA0057,Organic acids,0.0021053320384494117,0.1553650810482439,0.10405866465354502
79,0.0428502062893851,0.000140896180494,0.0007225629040866,6.876502732202409e-06,2.3758661198720657e-06,1.869316531422708e-06,0.0013092236053558,0.0002579869719577,0.0015672105773136,2.1595997444039894e-06,0.0008182864981007,2.1595997444039894e-06,0.0442940855818807,negative,Bacillus sp. URHB0009,Organic acids,0.0008204460978451039,0.021941853334517272,-0.11722975966468868
107,0.0755269298912598,0.0001151254461486,0.0008294120979679,3.1791757931863146e-05,1.26427008164055e-06,1.963653531058727e-06,0.0021887794510002,0.0004313064479871,0.0026200858989874,3.954867588558439e-06,0.0012629077349635,3.954867588558439e-06,0.0528221682354513,positive,Pseudomonas sp. URHB0015,Organic acids,0.0012668626025520585,0.019895693075258798,0.06755748361384085
114,0.0853152145638218,0.0001499888995543,0.0010926047979446,4.8842921530873037e-08,1.9208600966355646e-06,2.075263263316801e-06,0.0022767685438008,0.0004486449985021,0.002725413542303,4.685345680617101e-06,0.0019457015791612,4.685345680617101e-06,0.066679543816459,undefined,Staphylococcus sp. URHA0057,Organic acids,0.0019503869248418172,0.14501531492028652,0.10407636637135317
117,0.0596823784577369,0.0004606148624197,0.0002996323533021,9.756722805482296e-05,2.312493549339488e-06,8.60378588412607e-06,0.0015582968389081,0.000389574209727,0.0019478710486351,3.994677207423624e-06,0.0014279266737258,3.994677207423624e-06,0.0821478283920746,positive,Acidobacteriaceae bacterium URHE0068,Amino acids,0.0014319213509332235,-0.020262181630856864,-0.05693888373870643
118,0.1335786395267017,0.0004392212251627,0.0007504969497397,9.395607865135496e-06,2.4677163273526026e-06,1.941583697414039e-06,0.0012821761587219,0.0003205440396804,0.0016027201984024,2.2427594771086474e-06,0.0011171377685082,2.2427594771086474e-06,0.1440163528232679,negative,Bacillus sp. URHB0009,Amino acids,0.0011193805279853086,0.12272741082702959,0.014943442514956893
119,0.1012364551320446,0.0002337203181043,0.0005378519181964,1.0065154377557088e-05,1.24171595350655e-06,1.9286226511910247e-06,0.0013799712080332,0.0003449928020083,0.0017249640100415,2.377017603640067e-06,0.0013028251742017,2.377017603640067e-06,0.1046212537968172,undefined,Blastococcus sp. URHD0036,Amino acids,0.0013052021918053402,0.03209086674673036,0.044977158080030846
120,0.0596542460383589,8.734967220616961e-05,0.0002922860634579,0.000129911663309,4.2798448608452586e-07,1.5923447142374765e-06,0.0015653810217603,0.00039134525544,0.0019567262772004,3.700115646382956e-06,0.0013952696763364,3.700115646382956e-06,0.0739066639068232,positive,Bradyrhizobium sp. URHA0002,Amino acids,0.001398969791982783,-0.09032612857316673,-0.013844814249595256
121,0.0613781175491105,0.0001168705229469,0.0002843596606811,0.000164680174218,5.414513115725755e-07,2.0145055767962155e-06,0.0015757334615562,0.000393933365389,0.0019696668269452,3.602144079213356e-06,0.001410289929709,3.602144079213356e-06,0.0731175707735789,positive,Bradyrhizobium sp. URHA0013,Amino acids,0.0014138920737882133,-0.09904000994889481,-0.04536133188531544
122,0.0717017735460674,0.0001208956445486,0.000306370861521,0.0001110990959489,5.165688509882028e-07,1.921928729090284e-06,0.0015997018438778,0.0003999254609694,0.0019996273048473,3.520809387557132e-06,0.0014648392996672,3.520809387557132e-06,0.0818540873032324,positive,Bradyrhizobium sp. URHD0069,Amino acids,0.0014683601090547571,-0.06984177774100568,0.012545911789590622
123,0.0971339289098552,0.0001736171451174,0.0004922619053672,0.0001100817269231,8.798687298983217e-07,1.154141306366794e-06,0.0013192814817333,0.0003298203704333,0.0016491018521667,2.192375616038279e-06,0.0010079209458193,2.192375616038279e-06,0.100786887884465,positive,Burkholderia sp. URHA0054,Amino acids,0.0010101133214353384,-0.03610428670949216,-0.04056632065848352
124,0.0582564781702034,0.0004216800816097,0.0003601881288948,2.8351802669524177e-05,2.607163432425022e-06,9.70012476095993e-06,0.001752490426537,0.0004381226066342,0.0021906130331713,3.0279500353764284e-06,0.0016113970837879,3.0279500353764284e-06,0.0464432435798195,positive,Caulobacter sp. URHA0033,Amino acids,0.0016144250338232765,-0.004161718320542558,0.0024604618667579303
125,0.0829326805418466,0.0004463587456794,0.0005516686600427,2.328192544460103e-06,2.969180900924915e-06,4.61170650569189e-06,0.0014115716663843,0.000352892916596,0.0017644645829803,2.3741963150419734e-06,0.0014262996643125,2.3741963150419734e-06,0.0810859546557564,undefined,Cellulomonas sp. URHD0024,Amino acids,0.001428673860627542,0.07053455592257356,-0.02943617351094192
126,0.0651355086826058,0.000297719772075,0.0004522400044304,3.990509010146595e-06,2.067087426895487e-06,4.699266302396831e-06,0.0014931943167519,0.0003732985791879,0.0018664928959399,2.75499602933115e-06,0.0014869619215834,2.75499602933115e-06,0.0658100491436826,undefined,Cellulomonas sp. URHE0023,Amino acids,0.0014897169176127311,0.018898768200254865,0.006868575955156825
127,0.0494195243389144,0.000105397819547,0.0004145306347298,9.137988078729808e-06,8.840761949946611e-07,2.0098373285203456e-06,0.0013729910836278,0.0003432477709069,0.0017162388545348,3.290492167352732e-06,0.0013446092550147,3.290492167352732e-06,0.0698200958732023,positive,Comamonadaceae bacterium URHA0028,Amino acids,0.0013478997471820526,-0.023025742939622944,0.02565787168270672
128,0.0500252993991203,0.0001231949786034,0.000316164030263,4.847406170317995e-05,7.786024553831674e-07,2.896842162818138e-06,0.001562635043663,0.0003906587609157,0.0019532938045788,3.6933300831079567e-06,0.0014659291400089,3.6933300831079567e-06,0.0613526160325823,positive,Dongia sp. URHE0060,Amino acids,0.001469622470092008,-0.058102382950419064,0.028564367762715856
129,0.0590272494480787,0.0004244274121695,0.0005030774963212,1.1903043438024134e-05,3.617310341932722e-06,5.618375637469974e-06,0.0013187644351669,0.0003296911087917,0.0016484555439586,2.3749182910699318e-06,0.0011102758578785,2.3749182910699318e-06,0.0654703753677209,undefined,Flavobacterium sp. URHB0058,Amino acids,0.00111265077616957,0.045711783144236885,-0.09829112349319967
130,0.0840991522113206,0.0003239260050212,0.0005427228934411,9.869707505854074e-06,2.090414160944373e-06,2.967920963779412e-06,0.0013325653171601,0.00033314132929,0.0016657066464501,2.2665399565172554e-06,0.0011786992143507,2.2665399565172554e-06,0.0883446122026252,negative,Geodermatophilaceae bacterium URHA0031,Amino acids,0.0011809657543072173,0.03524763825105194,-0.01244372001997902
131,0.0797355470637691,0.0002067532066992,0.0004973085868049,5.386595862353333e-06,1.2895145117490235e-06,2.2223816915825324e-06,0.0013607965306422,0.0003401991326605,0.0017009956633027,2.52699574879621e-06,0.0013632024131114,2.52699574879621e-06,0.0895722740615378,negative,Geodermatophilaceae bacterium URHB0048,Amino acids,0.0013657294088601961,0.02025758685043626,0.029096045276459103
132,0.0986855675228643,0.0002943416833485,0.0005748293285025,8.200740396801278e-06,1.7144982436296135e-06,2.4342043671061406e-06,0.0014021000541914,0.0003505250135478,0.0017526250677393,2.3064730563696947e-06,0.0012514829775008,2.3064730563696947e-06,0.0955299430070877,negative,Geodermatophilaceae bacterium URHB0062,Amino acids,0.0012537894505571699,0.03986083442708444,0.02603700530837149
133,0.1218056092992194,0.000444926460666,0.0005441299196711,4.582096162095932e-06,1.9875751264217453e-06,3.876822176545896e-06,0.0015863891834647,0.0003965972958661,0.0019829864793308,2.6537309473601866e-06,0.0015679498273932,2.6537309473601866e-06,0.1063099790934314,undefined,Intrasporangiaceae bacterium URHB0013,Amino acids,0.0015706035583405603,0.06775528452284293,0.06635795531824872
134,0.0661313295775225,0.0001328106633511,0.0004314454617861,4.544546866068655e-07,8.664661416266731e-07,1.969803061319619e-06,0.0014123620993834,0.0003530905248458,0.0017654526242292,3.097293787855971e-06,0.0015317280500984,3.097293787855971e-06,0.0844430798043788,undefined,Lysobacter sp. URHA0019,Amino acids,0.001534825343886256,0.0051520627059807025,0.05499166570429145
135,0.0568013780185119,0.0001552291240323,0.0003494550971651,8.186989728740501e-06,9.55005151527911e-07,3.553160113389474e-06,0.001666094888939,0.0004165237222347,0.0020826186111737,3.1713634286255005e-06,0.0016899977030082,3.1713634286255005e-06,0.0526001627366844,undefined,Marmoricola sp. URHB0036,Amino acids,0.0016931690664368255,-0.03105866285528618,0.07103031482831555
136,0.0599142497645913,0.0001443063316402,0.0003758637968093,5.714356738973761e-05,9.05285903220676e-07,2.516267116825976e-06,0.0015063670277807,0.0003765917569451,0.0018829587847259,3.115230918374922e-06,0.0013278350140175,3.115230918374922e-06,0.066957067842784,positive,Mesorhizobium sp. URHA0056,Amino acids,0.0013309502449358748,-0.05047486738750281,0.010671352150031376
137,0.0554133846458405,0.0001546018535279,0.0003761828203571,4.328277071137331e-05,1.0495399561728552e-06,2.9172252325119546e-06,0.0014934438684921,0.000373360967123,0.0018668048356152,3.1849076774650783e-06,0.0013294442534298,3.1849076774650783e-06,0.0642594885134121,positive,Mesorhizobium sp. URHB0007,Amino acids,0.0013326291611072652,-0.044164156452439214,0.011227326679365338
138,0.0561657052550349,0.0001476161983264,0.0002910722649516,0.0001491610742292,7.650038576980523e-07,2.8462476766884274e-06,0.0015880382193343,0.0003970095548335,0.0019850477741679,3.423251963355925e-06,0.0014128580243827,3.423251963355925e-06,0.0618238139621848,positive,Mesorhizobium sp. URHC0008,Amino acids,0.001416281276346056,-0.0967611151473709,-0.04807366299585279
139,0.1398613980574221,0.0004316016134198,0.0005930349880302,1.8802774765564533e-06,1.8300607687564168e-06,3.5695859132199924e-06,0.0016923900908163,0.000423097522704,0.0021154876135204,2.832223344199068e-06,0.0017011112111045,2.832223344199068e-06,0.1128219559098173,undefined,Microbacterium sp. URHA0036,Amino acids,0.001703943434448699,0.08368871198446996,0.1049733306464981
140,0.0600155948569641,0.0003588009558672,0.0004351286397962,0.0001024238288698,2.6014000570380054e-06,3.412308175288208e-06,0.0011779935156902,0.0002944983789225,0.0014724918946128,2.307119415073866e-06,0.0009019930071352,2.307119415073866e-06,0.0810925527833425,negative,Micromonosporaceae bacterium URHE0070,Amino acids,0.0009043001265502739,-0.0167936078689182,-0.15174062609707017
141,0.0510017846295575,8.652829818010957e-05,0.0004064402038953,0.0001254212602864,6.895558539859618e-07,1.0710122838505369e-06,0.0012378234474261,0.0003094558618565,0.0015472793092826,2.473784411849753e-06,0.0009805819568479,2.473784411849753e-06,0.0654426831847439,positive,Mycobacterium sp. URHB0044,Amino acids,0.0009830557412597498,-0.08845578563377919,-0.09517831806266223
142,0.0642212249448963,8.88871015812034e-05,0.0004551546105371,6.16402422341963e-05,6.29968894811434e-07,1.0857042129727497e-06,0.0013296816959087,0.0003324204239771,0.0016621021198859,2.518115796547645e-06,0.0011718741208768,2.518115796547645e-06,0.073906721410436,positive,Mycobacterium sp. URHD0025,Amino acids,0.0011743922366733476,-0.04575279957552438,-0.011982347081596961
144,0.0622588485802813,0.0001903660142609,0.0004320731708321,4.668675930830289e-06,1.3211302373242629e-06,3.003425362931847e-06,0.0014256008455887,0.0003564002113971,0.0017820010569859,2.98451520989546e-06,0.0014406969387065,2.98451520989546e-06,0.0749476214262595,undefined,Nocardioides sp. URHA0032,Amino acids,0.0014436814539163956,0.0018848393792618675,0.028257341722151254
145,0.0771026781480943,0.0007710267814809,0.0005760729334924,5.536911372293936e-05,5.76072933492467e-06,4.081859329213966e-06,0.0011199355765039,0.0002799838941259,0.0013999194706299,1.8232251167641e-06,0.0006094579108072,1.8232251167641e-06,0.089014502442897,negative,Paenibacillus sp. URHA0014,Amino acids,0.0006112811359239641,0.09325771395601852,-0.24110511001186488
146,0.1910377765169267,0.0002911982425928,0.0008221130846522,4.175588413783818e-05,1.25314422010186e-06,1.946372937605017e-06,0.0021027975646237,0.0005256993911559,0.0026284969557797,4.151891347878323e-06,0.001657215640192,4.151891347878323e-06,0.1404211555999791,positive,Pseudomonas sp. URHB0015,Amino acids,0.0016613675315398783,0.10272755745951397,0.21417213372561214
147,0.04976141903805,9.2418721163019e-05,0.0001974547564909,0.0003848395440579,3.6672017067072243e-07,1.3644067585582118e-06,0.0015111384997989,0.0003777846249497,0.0018889231247486,3.889863486657904e-06,0.0012467238288423,3.889863486657904e-06,0.0684036201322461,positive,Rhodospirillales bacterium URHD0017,Amino acids,0.0012506136923289579,-0.1971760251736131,-0.23893980684057772
148,0.0566195565228828,0.0001187905245649,0.0004313397004829,6.605880577844804e-05,9.049712225380256e-07,1.2848569021242683e-06,0.001139722523845,0.0002849306309612,0.0014246531548063,3.048291430244359e-06,0.0009993722423763,3.048291430244359e-06,0.109030497901468,undefined,Rhodospirillales bacterium URHD0088,Amino acids,0.0010024205338065443,-0.021054759970441143,-0.03956798306727598
149,0.0455723873577272,0.0001914216478736,0.0003063471085053,7.857966171457901e-05,1.2867763075723391e-06,4.787536741142903e-06,0.0015487651204094,0.0003871912801023,0.0019359564005117,3.6672989600808633e-06,0.0014516377057837,3.6672989600808633e-06,0.0559342295812851,negative,Solirubrobacter sp. URHD0082,Amino acids,0.0014553050047437807,-0.06030664227928781,-0.0240424568362801
150,0.0515220190073942,0.0001717808856281,0.0003190645909001,7.48460239027789e-05,1.0638014397216e-06,3.957943931650734e-06,0.0016113126118887,0.0004028281529721,0.0020141407648609,3.345521926704506e-06,0.0015255420828343,3.345521926704506e-06,0.0537159831983613,negative,Solirubrobacterales bacterium URHD0059,Amino acids,0.0015288876047610043,-0.06168325528205013,0.00010190715218156857
